Accession ID	Collection date	Submission date	Location
EPI_ISL_5649483	2021-06-21	2021-10-28	South America / Brazil / Sao Paulo
EPI_ISL_5648152	2021-06-14	2021-10-28	South America / Brazil / Sao Paulo
EPI_ISL_5649481	2021-06-21	2021-10-28	South America / Brazil / Sao Paulo
EPI_ISL_5648150	2021-06-14	2021-10-28	South America / Brazil / Sao Paulo
EPI_ISL_5649486	2021-06-23	2021-10-28	South America / Brazil / Sao Paulo
EPI_ISL_5648155	2021-06-14	2021-10-28	South America / Brazil / Sao Paulo
EPI_ISL_5649487	2021-06-20	2021-10-28	South America / Brazil / Sao Paulo
EPI_ISL_5649484	2021-06-21	2021-10-28	South America / Brazil / Sao Paulo
EPI_ISL_5648153	2021-06-14	2021-10-28	South America / Brazil / Sao Paulo
EPI_ISL_5649485	2021-06-20	2021-10-28	South America / Brazil / Sao Paulo
EPI_ISL_5648154	2021-06-14	2021-10-28	South America / Brazil / Sao Paulo
EPI_ISL_5650479	2021-07-26	2021-10-28	South America / Brazil / Sao Paulo
EPI_ISL_5650475	2021-07-27	2021-10-28	South America / Brazil / Sao Paulo
EPI_ISL_5650476	2021-08-02	2021-10-28	South America / Brazil / Sao Paulo
EPI_ISL_5650477	2021-07-26	2021-10-28	South America / Brazil / Sao Paulo
EPI_ISL_5650478	2021-07-22	2021-10-28	South America / Brazil / Sao Paulo
EPI_ISL_5648159	2021-06-14	2021-10-28	South America / Brazil / Sao Paulo
EPI_ISL_5648157	2021-06-14	2021-10-28	South America / Brazil / Sao Paulo
EPI_ISL_5648158	2021-06-14	2021-10-28	South America / Brazil / Sao Paulo
EPI_ISL_5650460	2021-08-02	2021-10-28	South America / Brazil / Sao Paulo
EPI_ISL_5649471	2021-06-21	2021-10-28	South America / Brazil / Sao Paulo
EPI_ISL_5648140	2021-06-14	2021-10-28	South America / Brazil / Sao Paulo
EPI_ISL_5650461	2021-08-02	2021-10-28	South America / Brazil / Sao Paulo
EPI_ISL_5648141	2021-06-14	2021-10-28	South America / Brazil / Sao Paulo
EPI_ISL_5650462	2021-08-02	2021-10-28	South America / Brazil / Sao Paulo
EPI_ISL_5649470	2021-06-23	2021-10-28	South America / Brazil / Sao Paulo
EPI_ISL_5650463	2021-07-20	2021-10-28	South America / Brazil / Sao Paulo
EPI_ISL_5648144	2021-06-14	2021-10-28	South America / Brazil / Sao Paulo
EPI_ISL_5648145	2021-06-14	2021-10-28	South America / Brazil / Sao Paulo
EPI_ISL_5648142	2021-06-14	2021-10-28	South America / Brazil / Sao Paulo
EPI_ISL_5648143	2021-06-15	2021-10-28	South America / Brazil / Sao Paulo
EPI_ISL_5650469	2021-07-19	2021-10-28	South America / Brazil / Sao Paulo
EPI_ISL_5650464	2021-07-20	2021-10-28	South America / Brazil / Sao Paulo
EPI_ISL_5650465	2021-07-20	2021-10-28	South America / Brazil / Sao Paulo
EPI_ISL_5650466	2021-07-22	2021-10-28	South America / Brazil / Sao Paulo
EPI_ISL_5650467	2021-07-28	2021-10-28	South America / Brazil / Sao Paulo
EPI_ISL_5649479	2021-06-22	2021-10-28	South America / Brazil / Sao Paulo
EPI_ISL_5648148	2021-06-14	2021-10-28	South America / Brazil / Sao Paulo
EPI_ISL_5648149	2021-06-14	2021-10-28	South America / Brazil / Sao Paulo
EPI_ISL_5648146	2021-06-14	2021-10-28	South America / Brazil / Sao Paulo
EPI_ISL_5649478	2021-06-22	2021-10-28	South America / Brazil / Sao Paulo
EPI_ISL_5648147	2021-06-14	2021-10-28	South America / Brazil / Sao Paulo
EPI_ISL_5649460	2021-06-21	2021-10-28	South America / Brazil / Sao Paulo
EPI_ISL_5648130	2021-06-14	2021-10-28	South America / Brazil / Sao Paulo
EPI_ISL_5649461	2021-06-21	2021-10-28	South America / Brazil / Sao Paulo
EPI_ISL_5650450	2021-07-19	2021-10-28	South America / Brazil / Sao Paulo
EPI_ISL_5650451	2021-07-19	2021-10-28	South America / Brazil / Sao Paulo
EPI_ISL_5649464	2021-06-21	2021-10-28	South America / Brazil / Sao Paulo
EPI_ISL_5648133	2021-06-14	2021-10-28	South America / Brazil / Sao Paulo
EPI_ISL_5648134	2021-06-15	2021-10-28	South America / Brazil / Sao Paulo
EPI_ISL_5649462	2021-06-20	2021-10-28	South America / Brazil / Sao Paulo
EPI_ISL_5648131	2021-06-14	2021-10-28	South America / Brazil / Sao Paulo
EPI_ISL_5649463	2021-06-21	2021-10-28	South America / Brazil / Sao Paulo
EPI_ISL_5648132	2021-06-14	2021-10-28	South America / Brazil / Sao Paulo
EPI_ISL_5650457	2021-08-02	2021-10-28	South America / Brazil / Sao Paulo
EPI_ISL_5650459	2021-08-02	2021-10-28	South America / Brazil / Sao Paulo
EPI_ISL_5650453	2021-07-19	2021-10-28	South America / Brazil / Sao Paulo
EPI_ISL_5650454	2021-07-26	2021-10-28	South America / Brazil / Sao Paulo
EPI_ISL_5650455	2021-07-26	2021-10-28	South America / Brazil / Sao Paulo
EPI_ISL_5650456	2021-07-30	2021-10-28	South America / Brazil / Sao Paulo
EPI_ISL_5649468	2021-06-21	2021-10-28	South America / Brazil / Sao Paulo
EPI_ISL_5648137	2021-06-14	2021-10-28	South America / Brazil / Sao Paulo
EPI_ISL_5649469	2021-06-22	2021-10-28	South America / Brazil / Sao Paulo
EPI_ISL_5648138	2021-06-14	2021-10-28	South America / Brazil / Sao Paulo
EPI_ISL_5649466	2021-06-21	2021-10-28	South America / Brazil / Sao Paulo
EPI_ISL_5648135	2021-06-15	2021-10-28	South America / Brazil / Sao Paulo
EPI_ISL_5649467	2021-06-20	2021-10-28	South America / Brazil / Sao Paulo
EPI_ISL_5648136	2021-06-14	2021-10-28	South America / Brazil / Sao Paulo
EPI_ISL_5648139	2021-06-15	2021-10-28	South America / Brazil / Sao Paulo
EPI_ISL_5649450	2021-06-21	2021-10-28	South America / Brazil / Sao Paulo
EPI_ISL_5650440	2021-07-21	2021-10-28	South America / Brazil / Sao Paulo
EPI_ISL_5650441	2021-07-27	2021-10-28	South America / Brazil / Sao Paulo
EPI_ISL_5648122	2021-06-14	2021-10-28	South America / Brazil / Sao Paulo
EPI_ISL_5649453	2021-06-23	2021-10-28	South America / Brazil / Sao Paulo
EPI_ISL_5649454	2021-06-22	2021-10-28	South America / Brazil / Sao Paulo
EPI_ISL_5648123	2021-06-14	2021-10-28	South America / Brazil / Sao Paulo
EPI_ISL_5649451	2021-06-21	2021-10-28	South America / Brazil / Sao Paulo
EPI_ISL_5648120	2021-06-15	2021-10-28	South America / Brazil / Sao Paulo
EPI_ISL_5649452	2021-06-21	2021-10-28	South America / Brazil / Sao Paulo
EPI_ISL_5648121	2021-06-11	2021-10-28	South America / Brazil / Sao Paulo
EPI_ISL_5650448	2021-08-02	2021-10-28	South America / Brazil / Sao Paulo
EPI_ISL_5650449	2021-08-01	2021-10-28	South America / Brazil / Sao Paulo
EPI_ISL_5650442	2021-07-23	2021-10-28	South America / Brazil / Sao Paulo
EPI_ISL_5650443	2021-08-01	2021-10-28	South America / Brazil / Sao Paulo
EPI_ISL_5650439	2021-07-19	2021-10-28	South America / Brazil / Sao Paulo
EPI_ISL_5649457	2021-06-21	2021-10-28	South America / Brazil / Sao Paulo
EPI_ISL_5648126	2021-06-14	2021-10-28	South America / Brazil / Sao Paulo
EPI_ISL_5649458	2021-06-20	2021-10-28	South America / Brazil / Sao Paulo
EPI_ISL_5648127	2021-06-14	2021-10-28	South America / Brazil / Sao Paulo
EPI_ISL_5649455	2021-06-21	2021-10-28	South America / Brazil / Sao Paulo
EPI_ISL_5648124	2021-06-14	2021-10-28	South America / Brazil / Sao Paulo
EPI_ISL_5649456	2021-06-21	2021-10-28	South America / Brazil / Sao Paulo
EPI_ISL_5648125	2021-06-14	2021-10-28	South America / Brazil / Sao Paulo
EPI_ISL_5649459	2021-06-21	2021-10-28	South America / Brazil / Sao Paulo
EPI_ISL_5648128	2021-06-15	2021-10-28	South America / Brazil / Sao Paulo
EPI_ISL_5648129	2021-06-13	2021-10-28	South America / Brazil / Sao Paulo
EPI_ISL_5648195	2021-06-14	2021-10-28	South America / Brazil / Sao Paulo
EPI_ISL_5648196	2021-06-14	2021-10-28	South America / Brazil / Sao Paulo
EPI_ISL_5648193	2021-06-14	2021-10-28	South America / Brazil / Sao Paulo
EPI_ISL_5648194	2021-06-14	2021-10-28	South America / Brazil / Sao Paulo
EPI_ISL_5648199	2021-06-15	2021-10-28	South America / Brazil / Sao Paulo
EPI_ISL_5648197	2021-06-14	2021-10-28	South America / Brazil / Sao Paulo
EPI_ISL_5648198	2021-06-14	2021-10-28	South America / Brazil / Sao Paulo
EPI_ISL_5645918	2021-06-04	2021-10-28	South America / Brazil / Sao Paulo
EPI_ISL_5645919	2021-06-04	2021-10-28	South America / Brazil / Sao Paulo
EPI_ISL_5648191	2021-06-15	2021-10-28	South America / Brazil / Sao Paulo
EPI_ISL_5648192	2021-06-14	2021-10-28	South America / Brazil / Sao Paulo
EPI_ISL_5648190	2021-06-14	2021-10-28	South America / Brazil / Sao Paulo
EPI_ISL_5645921	2021-05-31	2021-10-28	South America / Brazil / Sao Paulo
EPI_ISL_5645922	2021-05-31	2021-10-28	South America / Brazil / Sao Paulo
EPI_ISL_5645923	2021-05-30	2021-10-28	South America / Brazil / Sao Paulo
EPI_ISL_5645924	2021-06-01	2021-10-28	South America / Brazil / Sao Paulo
EPI_ISL_5645926	2021-06-03	2021-10-28	South America / Brazil / Sao Paulo
EPI_ISL_5645927	2021-06-03	2021-10-28	South America / Brazil / Sao Paulo
EPI_ISL_5645928	2021-06-04	2021-10-28	South America / Brazil / Sao Paulo
EPI_ISL_5645920	2021-06-02	2021-10-28	South America / Brazil / Sao Paulo
EPI_ISL_5648184	2021-06-14	2021-10-28	South America / Brazil / Sao Paulo
EPI_ISL_5648185	2021-06-14	2021-10-28	South America / Brazil / Sao Paulo
EPI_ISL_5648182	2021-06-14	2021-10-28	South America / Brazil / Sao Paulo
EPI_ISL_5648183	2021-06-14	2021-10-28	South America / Brazil / Sao Paulo
EPI_ISL_5648188	2021-06-14	2021-10-28	South America / Brazil / Sao Paulo
EPI_ISL_5648189	2021-06-14	2021-10-28	South America / Brazil / Sao Paulo
EPI_ISL_5648186	2021-06-14	2021-10-28	South America / Brazil / Sao Paulo
EPI_ISL_5648187	2021-06-15	2021-10-28	South America / Brazil / Sao Paulo
EPI_ISL_5645907	2021-06-01	2021-10-28	South America / Brazil / Sao Paulo
EPI_ISL_5645908	2021-06-01	2021-10-28	South America / Brazil / Sao Paulo
EPI_ISL_5645909	2021-06-02	2021-10-28	South America / Brazil / Sao Paulo
EPI_ISL_5648180	2021-06-14	2021-10-28	South America / Brazil / Sao Paulo
EPI_ISL_5648181	2021-06-15	2021-10-28	South America / Brazil / Sao Paulo
EPI_ISL_5645910	2021-06-04	2021-10-28	South America / Brazil / Sao Paulo
EPI_ISL_5645911	2021-06-02	2021-10-28	South America / Brazil / Sao Paulo
EPI_ISL_5645912	2021-05-31	2021-10-28	South America / Brazil / Sao Paulo
EPI_ISL_5645913	2021-06-01	2021-10-28	South America / Brazil / Sao Paulo
EPI_ISL_5645914	2021-05-31	2021-10-28	South America / Brazil / Sao Paulo
EPI_ISL_5645915	2021-06-02	2021-10-28	South America / Brazil / Sao Paulo
EPI_ISL_5645916	2021-06-03	2021-10-28	South America / Brazil / Sao Paulo
EPI_ISL_5645917	2021-06-04	2021-10-28	South America / Brazil / Sao Paulo
EPI_ISL_5648173	2021-06-14	2021-10-28	South America / Brazil / Sao Paulo
EPI_ISL_5650494	2021-07-20	2021-10-28	South America / Brazil / Sao Paulo
EPI_ISL_5648174	2021-06-15	2021-10-28	South America / Brazil / Sao Paulo
EPI_ISL_5650495	2021-07-19	2021-10-28	South America / Brazil / Sao Paulo
EPI_ISL_5648171	2021-06-14	2021-10-28	South America / Brazil / Sao Paulo
EPI_ISL_5650496	2021-07-20	2021-10-28	South America / Brazil / Sao Paulo
EPI_ISL_5648172	2021-06-15	2021-10-28	South America / Brazil / Sao Paulo
EPI_ISL_5648177	2021-06-15	2021-10-28	South America / Brazil / Sao Paulo
EPI_ISL_5650490	2021-07-19	2021-10-28	South America / Brazil / Sao Paulo
EPI_ISL_5650491	2021-08-01	2021-10-28	South America / Brazil / Sao Paulo
EPI_ISL_5648175	2021-06-14	2021-10-28	South America / Brazil / Sao Paulo
EPI_ISL_5650492	2021-08-01	2021-10-28	South America / Brazil / Sao Paulo
EPI_ISL_5648176	2021-06-14	2021-10-28	South America / Brazil / Sao Paulo
EPI_ISL_5650497	2021-07-20	2021-10-28	South America / Brazil / Sao Paulo
EPI_ISL_5645900	2021-06-02	2021-10-28	South America / Brazil / Sao Paulo
EPI_ISL_5645901	2021-06-02	2021-10-28	South America / Brazil / Sao Paulo
EPI_ISL_5645902	2021-06-02	2021-10-28	South America / Brazil / Sao Paulo
EPI_ISL_5645903	2021-06-04	2021-10-28	South America / Brazil / Sao Paulo
EPI_ISL_5645904	2021-05-31	2021-10-28	South America / Brazil / Sao Paulo
EPI_ISL_5645905	2021-06-01	2021-10-28	South America / Brazil / Sao Paulo
EPI_ISL_5648179	2021-06-14	2021-10-28	South America / Brazil / Sao Paulo
EPI_ISL_5650482	2021-07-27	2021-10-28	South America / Brazil / Sao Paulo
EPI_ISL_5648162	2021-06-15	2021-10-28	South America / Brazil / Sao Paulo
EPI_ISL_5648163	2021-06-14	2021-10-28	South America / Brazil / Sao Paulo
EPI_ISL_5650484	2021-07-27	2021-10-28	South America / Brazil / Sao Paulo
EPI_ISL_5648160	2021-06-15	2021-10-28	South America / Brazil / Sao Paulo
EPI_ISL_5650485	2021-07-18	2021-10-28	South America / Brazil / Sao Paulo
EPI_ISL_5648161	2021-06-14	2021-10-28	South America / Brazil / Sao Paulo
EPI_ISL_5650480	2021-08-02	2021-10-28	South America / Brazil / Sao Paulo
EPI_ISL_5650481	2021-08-02	2021-10-28	South America / Brazil / Sao Paulo
EPI_ISL_5650487	2021-08-02	2021-10-28	South America / Brazil / Sao Paulo
EPI_ISL_5650488	2021-07-30	2021-10-28	South America / Brazil / Sao Paulo
EPI_ISL_5650489	2021-07-19	2021-10-28	South America / Brazil / Sao Paulo
EPI_ISL_5645965	2021-05-19	2021-10-28	South America / Brazil / Sao Paulo
EPI_ISL_5645966	2021-05-19	2021-10-28	South America / Brazil / Sao Paulo
EPI_ISL_5645967	2021-05-16	2021-10-28	South America / Brazil / Sao Paulo
EPI_ISL_5645968	2021-05-18	2021-10-28	South America / Brazil / Sao Paulo
EPI_ISL_5645969	2021-05-19	2021-10-28	South America / Brazil / Sao Paulo
EPI_ISL_5645960	2021-05-31	2021-10-28	South America / Brazil / Sao Paulo
EPI_ISL_5645963	2021-05-21	2021-10-28	South America / Brazil / Sao Paulo
EPI_ISL_5645955	2021-06-04	2021-10-28	South America / Brazil / Sao Paulo
EPI_ISL_5645956	2021-06-04	2021-10-28	South America / Brazil / Sao Paulo
EPI_ISL_5645957	2021-06-01	2021-10-28	South America / Brazil / Sao Paulo
EPI_ISL_5645958	2021-06-02	2021-10-28	South America / Brazil / Sao Paulo
EPI_ISL_5645959	2021-05-28	2021-10-28	South America / Brazil / Sao Paulo
EPI_ISL_5645950	2021-05-31	2021-10-28	South America / Brazil / Sao Paulo
EPI_ISL_5645951	2021-05-31	2021-10-28	South America / Brazil / Sao Paulo
EPI_ISL_5645953	2021-06-04	2021-10-28	South America / Brazil / Sao Paulo
EPI_ISL_5645944	2021-05-31	2021-10-28	South America / Brazil / Sao Paulo
EPI_ISL_5645945	2021-05-31	2021-10-28	South America / Brazil / Sao Paulo
EPI_ISL_5645946	2021-06-04	2021-10-28	South America / Brazil / Sao Paulo
EPI_ISL_5645947	2021-06-03	2021-10-28	South America / Brazil / Sao Paulo
EPI_ISL_5645948	2021-05-31	2021-10-28	South America / Brazil / Sao Paulo
EPI_ISL_5645949	2021-05-31	2021-10-28	South America / Brazil / Sao Paulo
EPI_ISL_5645940	2021-05-28	2021-10-28	South America / Brazil / Sao Paulo
EPI_ISL_5645941	2021-05-31	2021-10-28	South America / Brazil / Sao Paulo
EPI_ISL_5645942	2021-05-28	2021-10-28	South America / Brazil / Sao Paulo
EPI_ISL_5645929	2021-06-01	2021-10-28	South America / Brazil / Sao Paulo
EPI_ISL_5645932	2021-06-04	2021-10-28	South America / Brazil / Sao Paulo
EPI_ISL_5645933	2021-06-01	2021-10-28	South America / Brazil / Sao Paulo
EPI_ISL_5645934	2021-05-28	2021-10-28	South America / Brazil / Sao Paulo
EPI_ISL_5645935	2021-06-02	2021-10-28	South America / Brazil / Sao Paulo
EPI_ISL_5645936	2021-06-03	2021-10-28	South America / Brazil / Sao Paulo
EPI_ISL_5645937	2021-05-31	2021-10-28	South America / Brazil / Sao Paulo
EPI_ISL_5645938	2021-05-31	2021-10-28	South America / Brazil / Sao Paulo
EPI_ISL_5645939	2021-05-31	2021-10-28	South America / Brazil / Sao Paulo
EPI_ISL_5645930	2021-05-31	2021-10-28	South America / Brazil / Sao Paulo
EPI_ISL_5645931	2021-05-31	2021-10-28	South America / Brazil / Sao Paulo
EPI_ISL_5646851	2021-06-06	2021-10-28	South America / Brazil / Sao Paulo
EPI_ISL_5646850	2021-06-07	2021-10-28	South America / Brazil / Sao Paulo
EPI_ISL_5646853	2021-06-04	2021-10-28	South America / Brazil / Sao Paulo
EPI_ISL_5646852	2021-06-07	2021-10-28	South America / Brazil / Sao Paulo
EPI_ISL_5646855	2021-06-07	2021-10-28	South America / Brazil / Sao Paulo
EPI_ISL_5646854	2021-06-09	2021-10-28	South America / Brazil / Sao Paulo
EPI_ISL_5646846	2021-06-09	2021-10-28	South America / Brazil / Sao Paulo
EPI_ISL_5646845	2021-06-07	2021-10-28	South America / Brazil / Sao Paulo
EPI_ISL_5646848	2021-06-07	2021-10-28	South America / Brazil / Sao Paulo
EPI_ISL_5646847	2021-06-09	2021-10-28	South America / Brazil / Sao Paulo
EPI_ISL_5646849	2021-06-07	2021-10-28	South America / Brazil / Sao Paulo
EPI_ISL_5646840	2021-06-11	2021-10-28	South America / Brazil / Sao Paulo
EPI_ISL_5646842	2021-06-09	2021-10-28	South America / Brazil / Sao Paulo
EPI_ISL_5646841	2021-06-11	2021-10-28	South America / Brazil / Sao Paulo
EPI_ISL_5646844	2021-06-07	2021-10-28	South America / Brazil / Sao Paulo
EPI_ISL_5646843	2021-06-08	2021-10-28	South America / Brazil / Sao Paulo
EPI_ISL_5650099	2021-05-26	2021-10-28	South America / Brazil / Sao Paulo
EPI_ISL_5646835	2021-06-08	2021-10-28	South America / Brazil / Sao Paulo
EPI_ISL_5646834	2021-06-11	2021-10-28	South America / Brazil / Sao Paulo
EPI_ISL_5646837	2021-06-09	2021-10-28	South America / Brazil / Sao Paulo
EPI_ISL_5646836	2021-06-08	2021-10-28	South America / Brazil / Sao Paulo
EPI_ISL_5646839	2021-06-07	2021-10-28	South America / Brazil / Sao Paulo
EPI_ISL_5646838	2021-06-11	2021-10-28	South America / Brazil / Sao Paulo
EPI_ISL_5650092	2021-05-27	2021-10-28	South America / Brazil / Sao Paulo
EPI_ISL_5646831	2021-06-09	2021-10-28	South America / Brazil / Sao Paulo
EPI_ISL_5646830	2021-06-06	2021-10-28	South America / Brazil / Sao Paulo
EPI_ISL_5646833	2021-06-09	2021-10-28	South America / Brazil / Sao Paulo
EPI_ISL_5646832	2021-06-07	2021-10-28	South America / Brazil / Sao Paulo
EPI_ISL_5649097	2021-06-21	2021-10-28	South America / Brazil / Sao Paulo
EPI_ISL_5649098	2021-06-23	2021-10-28	South America / Brazil / Sao Paulo
EPI_ISL_5649096	2021-06-21	2021-10-28	South America / Brazil / Sao Paulo
EPI_ISL_5650084	2021-05-26	2021-10-28	South America / Brazil / Sao Paulo
EPI_ISL_5650085	2021-05-26	2021-10-28	South America / Brazil / Sao Paulo
EPI_ISL_5649091	2021-06-21	2021-10-28	South America / Brazil / Sao Paulo
EPI_ISL_5649092	2021-06-24	2021-10-28	South America / Brazil / Sao Paulo
EPI_ISL_5646824	2021-06-09	2021-10-28	South America / Brazil / Sao Paulo
EPI_ISL_5646823	2021-06-09	2021-10-28	South America / Brazil / Sao Paulo
EPI_ISL_5646826	2021-06-04	2021-10-28	South America / Brazil / Sao Paulo
EPI_ISL_5646825	2021-06-11	2021-10-28	South America / Brazil / Sao Paulo
EPI_ISL_5646828	2021-06-04	2021-10-28	South America / Brazil / Sao Paulo
EPI_ISL_5646827	2021-06-07	2021-10-28	South America / Brazil / Sao Paulo
EPI_ISL_5646829	2021-06-08	2021-10-28	South America / Brazil / Sao Paulo
EPI_ISL_5650081	2021-05-26	2021-10-28	South America / Brazil / Sao Paulo
EPI_ISL_5646821	2021-06-08	2021-10-28	South America / Brazil / Sao Paulo
EPI_ISL_5646891	2021-06-07	2021-10-28	South America / Brazil / Sao Paulo
EPI_ISL_5646890	2021-06-06	2021-10-28	South America / Brazil / Sao Paulo
EPI_ISL_5650905	2021-07-19	2021-10-28	South America / Brazil / Sao Paulo
EPI_ISL_5650906	2021-07-20	2021-10-28	South America / Brazil / Sao Paulo
EPI_ISL_5649928	2021-05-23	2021-10-28	South America / Brazil / Sao Paulo
EPI_ISL_5650907	2021-07-18	2021-10-28	South America / Brazil / Sao Paulo
EPI_ISL_5650908	2021-07-21	2021-10-28	South America / Brazil / Sao Paulo
EPI_ISL_5650901	2021-07-17	2021-10-28	South America / Brazil / Sao Paulo
EPI_ISL_5650902	2021-07-19	2021-10-28	South America / Brazil / Sao Paulo
EPI_ISL_5646893	2021-06-08	2021-10-28	South America / Brazil / Sao Paulo
EPI_ISL_5646892	2021-06-07	2021-10-28	South America / Brazil / Sao Paulo
EPI_ISL_5646895	2021-06-06	2021-10-28	South America / Brazil / Sao Paulo
EPI_ISL_5646894	2021-06-08	2021-10-28	South America / Brazil / Sao Paulo
EPI_ISL_5650909	2021-07-20	2021-10-28	South America / Brazil / Sao Paulo
EPI_ISL_5649923	2021-05-24	2021-10-28	South America / Brazil / Sao Paulo
EPI_ISL_5646897	2021-06-07	2021-10-28	South America / Brazil / Sao Paulo
EPI_ISL_5646896	2021-06-08	2021-10-28	South America / Brazil / Sao Paulo
EPI_ISL_5646899	2021-06-06	2021-10-28	South America / Brazil / Sao Paulo
EPI_ISL_5646898	2021-06-09	2021-10-28	South America / Brazil / Sao Paulo
EPI_ISL_5646880	2021-06-08	2021-10-28	South America / Brazil / Sao Paulo
EPI_ISL_5646889	2021-06-07	2021-10-28	South America / Brazil / Sao Paulo
EPI_ISL_5646882	2021-06-07	2021-10-28	South America / Brazil / Sao Paulo
EPI_ISL_5646884	2021-06-07	2021-10-28	South America / Brazil / Sao Paulo
EPI_ISL_5646883	2021-06-06	2021-10-28	South America / Brazil / Sao Paulo
EPI_ISL_5646886	2021-06-07	2021-10-28	South America / Brazil / Sao Paulo
EPI_ISL_5649912	2021-05-23	2021-10-28	South America / Brazil / Sao Paulo
EPI_ISL_5646885	2021-06-07	2021-10-28	South America / Brazil / Sao Paulo
EPI_ISL_5646888	2021-06-07	2021-10-28	South America / Brazil / Sao Paulo
EPI_ISL_5646887	2021-06-07	2021-10-28	South America / Brazil / Sao Paulo
EPI_ISL_5649905	2021-05-23	2021-10-28	South America / Brazil / Sao Paulo
EPI_ISL_5646879	2021-06-06	2021-10-28	South America / Brazil / Sao Paulo
EPI_ISL_5646878	2021-06-06	2021-10-28	South America / Brazil / Sao Paulo
EPI_ISL_5649908	2021-05-24	2021-10-28	South America / Brazil / Sao Paulo
EPI_ISL_5646871	2021-06-07	2021-10-28	South America / Brazil / Sao Paulo
EPI_ISL_5646870	2021-06-07	2021-10-28	South America / Brazil / Sao Paulo
EPI_ISL_5646873	2021-06-06	2021-10-28	South America / Brazil / Sao Paulo
EPI_ISL_5646872	2021-06-08	2021-10-28	South America / Brazil / Sao Paulo
EPI_ISL_5646875	2021-06-07	2021-10-28	South America / Brazil / Sao Paulo
EPI_ISL_5646874	2021-06-08	2021-10-28	South America / Brazil / Sao Paulo
EPI_ISL_5646877	2021-06-07	2021-10-28	South America / Brazil / Sao Paulo
EPI_ISL_5646876	2021-06-08	2021-10-28	South America / Brazil / Sao Paulo
EPI_ISL_5646868	2021-06-07	2021-10-28	South America / Brazil / Sao Paulo
EPI_ISL_5646867	2021-06-07	2021-10-28	South America / Brazil / Sao Paulo
EPI_ISL_5646869	2021-06-07	2021-10-28	South America / Brazil / Sao Paulo
EPI_ISL_5646866	2021-06-06	2021-10-28	South America / Brazil / Sao Paulo
EPI_ISL_5646865	2021-06-06	2021-10-28	South America / Brazil / Sao Paulo
EPI_ISL_5650952	2021-07-19	2021-10-28	South America / Brazil / Sao Paulo
EPI_ISL_5650953	2021-07-20	2021-10-28	South America / Brazil / Sao Paulo
EPI_ISL_5650954	2021-07-20	2021-10-28	South America / Brazil / Sao Paulo
EPI_ISL_5650955	2021-07-20	2021-10-28	South America / Brazil / Sao Paulo
EPI_ISL_5650950	2021-07-20	2021-10-28	South America / Brazil / Sao Paulo
EPI_ISL_5650951	2021-07-21	2021-10-28	South America / Brazil / Sao Paulo
EPI_ISL_5650949	2021-07-20	2021-10-28	South America / Brazil / Sao Paulo
EPI_ISL_5647308	2021-06-18	2021-10-28	South America / Brazil / Sao Paulo
EPI_ISL_5647307	2021-06-18	2021-10-28	South America / Brazil / Sao Paulo
EPI_ISL_5648638	2021-06-22	2021-10-28	South America / Brazil / Sao Paulo
EPI_ISL_5648639	2021-06-23	2021-10-28	South America / Brazil / Sao Paulo
EPI_ISL_5647309	2021-06-14	2021-10-28	South America / Brazil / Sao Paulo
EPI_ISL_5650945	2021-07-19	2021-10-28	South America / Brazil / Sao Paulo
EPI_ISL_5650946	2021-07-21	2021-10-28	South America / Brazil / Sao Paulo
EPI_ISL_5650947	2021-07-19	2021-10-28	South America / Brazil / Sao Paulo
EPI_ISL_5650948	2021-07-20	2021-10-28	South America / Brazil / Sao Paulo
EPI_ISL_5648632	2021-06-21	2021-10-28	South America / Brazil / Sao Paulo
EPI_ISL_5648633	2021-06-22	2021-10-28	South America / Brazil / Sao Paulo
EPI_ISL_5648630	2021-06-22	2021-10-28	South America / Brazil / Sao Paulo
EPI_ISL_5648631	2021-06-21	2021-10-28	South America / Brazil / Sao Paulo
EPI_ISL_5648636	2021-06-21	2021-10-28	South America / Brazil / Sao Paulo
EPI_ISL_5648637	2021-06-22	2021-10-28	South America / Brazil / Sao Paulo
EPI_ISL_5649965	2021-05-23	2021-10-28	South America / Brazil / Sao Paulo
EPI_ISL_5648634	2021-06-22	2021-10-28	South America / Brazil / Sao Paulo
EPI_ISL_5647306	2021-06-18	2021-10-28	South America / Brazil / Sao Paulo
EPI_ISL_5648635	2021-06-21	2021-10-28	South America / Brazil / Sao Paulo
EPI_ISL_5650941	2021-07-21	2021-10-28	South America / Brazil / Sao Paulo
EPI_ISL_5650942	2021-07-20	2021-10-28	South America / Brazil / Sao Paulo
EPI_ISL_5650943	2021-07-20	2021-10-28	South America / Brazil / Sao Paulo
EPI_ISL_5650944	2021-07-19	2021-10-28	South America / Brazil / Sao Paulo
EPI_ISL_5650940	2021-07-17	2021-10-28	South America / Brazil / Sao Paulo
EPI_ISL_5650938	2021-07-19	2021-10-28	South America / Brazil / Sao Paulo
EPI_ISL_5650939	2021-07-19	2021-10-28	South America / Brazil / Sao Paulo
EPI_ISL_5648627	2021-06-21	2021-10-28	South America / Brazil / Sao Paulo
EPI_ISL_5649958	2021-05-24	2021-10-28	South America / Brazil / Sao Paulo
EPI_ISL_5648628	2021-06-21	2021-10-28	South America / Brazil / Sao Paulo
EPI_ISL_5650935	2021-07-19	2021-10-28	South America / Brazil / Sao Paulo
