Accession ID	Collection date	Submission date	Location
EPI_ISL_14843582	2021-07-13	2022-09-07	South America / Brazil / Pernambuco
EPI_ISL_14843587	2021-07-14	2022-09-07	South America / Brazil / Pernambuco
EPI_ISL_14843588	2021-07-14	2022-09-07	South America / Brazil / Pernambuco
EPI_ISL_14843585	2021-07-14	2022-09-07	South America / Brazil / Pernambuco
EPI_ISL_14843586	2021-07-14	2022-09-07	South America / Brazil / Pernambuco
EPI_ISL_14843507	2021-05-14	2022-09-07	South America / Brazil / Amazonas
EPI_ISL_14843508	2021-05-18	2022-09-07	South America / Brazil / Pernambuco
EPI_ISL_14843505	2021-05-14	2022-09-07	South America / Brazil / Sao Paulo
EPI_ISL_14843506	2021-05-14	2022-09-07	South America / Brazil / Amazonas
EPI_ISL_14843509	2021-05-19	2022-09-07	South America / Brazil / Pernambuco
EPI_ISL_14843510	2021-05-28	2022-09-07	South America / Brazil / Sao Paulo
EPI_ISL_14843511	2021-05-28	2022-09-07	South America / Brazil / Sao Paulo
EPI_ISL_14843525	2021-06-07	2022-09-07	South America / Brazil / Sao Paulo
EPI_ISL_14843523	2021-06-06	2022-09-07	South America / Brazil / Sao Paulo
EPI_ISL_14843524	2021-06-06	2022-09-07	South America / Brazil / Pernambuco
EPI_ISL_14843529	2021-06-11	2022-09-07	South America / Brazil / Parana
EPI_ISL_14843527	2021-06-08	2022-09-07	South America / Brazil / Sao Paulo
EPI_ISL_14843528	2021-06-10	2022-09-07	South America / Brazil / Parana
EPI_ISL_14843532	2021-06-13	2022-09-07	South America / Brazil / Parana
EPI_ISL_14843533	2021-06-13	2022-09-07	South America / Brazil / Parana
EPI_ISL_14843530	2021-06-11	2022-09-07	South America / Brazil / Parana
EPI_ISL_14843531	2021-06-12	2022-09-07	South America / Brazil / Sao Paulo
EPI_ISL_14843514	2021-05-28	2022-09-07	South America / Brazil / Ceara
EPI_ISL_14843515	2021-06-02	2022-09-07	South America / Brazil / Pernambuco
EPI_ISL_14843512	2021-05-28	2022-09-07	South America / Brazil / Sao Paulo
EPI_ISL_14843513	2021-05-28	2022-09-07	South America / Brazil / Rio de Janeiro
EPI_ISL_14843518	2021-06-05	2022-09-07	South America / Brazil / Sao Paulo
EPI_ISL_14843519	2021-06-05	2022-09-07	South America / Brazil / Rio de Janeiro
EPI_ISL_14843516	2021-06-05	2022-09-07	South America / Brazil / Sao Paulo
EPI_ISL_14843517	2021-06-05	2022-09-07	South America / Brazil / Sao Paulo
EPI_ISL_14843521	2021-06-05	2022-09-07	South America / Brazil / Rio de Janeiro
EPI_ISL_14843522	2021-06-05	2022-09-07	South America / Brazil / Rio de Janeiro
EPI_ISL_14843520	2021-06-05	2022-09-07	South America / Brazil / Rio de Janeiro
EPI_ISL_14843671	2021-06-14	2022-09-07	South America / Brazil / Amazonas
EPI_ISL_14843603	2021-07-16	2022-09-07	South America / Brazil / Parana
EPI_ISL_14843600	2021-07-16	2022-09-07	South America / Brazil / Parana
EPI_ISL_14843604	2021-07-17	2022-09-07	South America / Brazil / Pernambuco
EPI_ISL_14843613	2021-09-11	2022-09-07	South America / Brazil / Sao Paulo
EPI_ISL_14843611	2021-09-11	2022-09-07	South America / Brazil / Sao Paulo
EPI_ISL_13228892	2021-04-04	2022-06-11	South America / Brazil / Rio de Janeiro
EPI_ISL_13228885	2021-06-08	2022-06-11	South America / Brazil / Rio de Janeiro
EPI_ISL_13228884	2021-02-15	2022-06-11	South America / Brazil / Rio de Janeiro
EPI_ISL_13228883	2021-04-02	2022-06-11	South America / Brazil / Rio de Janeiro
EPI_ISL_13228922	2021-03-08	2022-06-11	South America / Brazil / Rio de Janeiro
EPI_ISL_13228929	2021-06-21	2022-06-11	South America / Brazil / Rio de Janeiro
EPI_ISL_13228915	2021-02-07	2022-06-11	South America / Brazil / Rio de Janeiro
EPI_ISL_13228914	2021-06-14	2022-06-11	South America / Brazil / Rio de Janeiro
EPI_ISL_13228917	2021-12-07	2022-06-11	South America / Brazil / Rio de Janeiro
EPI_ISL_13228916	2021-02-07	2022-06-11	South America / Brazil / Rio de Janeiro
EPI_ISL_13228910	2021-05-26	2022-06-11	South America / Brazil / Rio de Janeiro
EPI_ISL_13228919	2021-07-28	2022-06-11	South America / Brazil / Rio de Janeiro
EPI_ISL_13228920	2021-07-28	2022-06-11	South America / Brazil / Rio de Janeiro
EPI_ISL_13228904	2021-04-26	2022-06-11	South America / Brazil / Rio de Janeiro
EPI_ISL_13228903	2021-04-27	2022-06-11	South America / Brazil / Rio de Janeiro
EPI_ISL_13228906	2021-12-05	2022-06-11	South America / Brazil / Rio de Janeiro
EPI_ISL_13228905	2021-05-05	2022-06-11	South America / Brazil / Rio de Janeiro
EPI_ISL_13228900	2021-06-04	2022-06-11	South America / Brazil / Rio de Janeiro
EPI_ISL_13228902	2021-04-22	2022-06-11	South America / Brazil / Rio de Janeiro
EPI_ISL_13228901	2021-09-04	2022-06-11	South America / Brazil / Rio de Janeiro
EPI_ISL_13228908	2021-05-24	2022-06-11	South America / Brazil / Rio de Janeiro
EPI_ISL_13228907	2021-05-18	2022-06-11	South America / Brazil / Rio de Janeiro
EPI_ISL_13228909	2021-05-26	2022-06-11	South America / Brazil / Rio de Janeiro
EPI_ISL_13287023	2021-07-27	2022-06-14	South America / Brazil / Acre / Brasileia
EPI_ISL_13287022	2021-07-27	2022-06-14	South America / Brazil / Acre / Brasileia
EPI_ISL_13287051	2021-09-01	2022-06-14	South America / Brazil / Rondonia / Presidente Medici
EPI_ISL_13287050	2021-07-21	2022-06-14	South America / Brazil / Acre / Xapuri
EPI_ISL_13287048	2021-08-16	2022-06-14	South America / Brazil / Acre / Xapuri
EPI_ISL_13287047	2021-08-17	2022-06-14	South America / Brazil / Acre / Xapuri
EPI_ISL_13287049	2021-07-22	2022-06-14	South America / Brazil / Acre / Xapuri
EPI_ISL_14862463	2021-04-22	2022-09-08	South America / Brazil / Rio Grande do Sul / Barra do Guarita
EPI_ISL_14862464	2021-04-28	2022-09-08	South America / Brazil / Rio Grande do Sul / Barra do Guarita
EPI_ISL_14862462	2021-04-19	2022-09-08	South America / Brazil / Rio Grande do Sul / Barra do Guarita
EPI_ISL_14862460	2021-04-29	2022-09-08	South America / Brazil / Rio Grande do Sul / Augusto Pestana
EPI_ISL_14862458	2021-04-29	2022-09-08	South America / Brazil / Rio Grande do Sul / Augusto Pestana
EPI_ISL_14862459	2021-04-29	2022-09-08	South America / Brazil / Rio Grande do Sul / Augusto Pestana
EPI_ISL_14862456	2021-05-05	2022-09-08	South America / Brazil / Rio Grande do Sul / Ajuricaba
EPI_ISL_14862454	2021-04-23	2022-09-08	South America / Brazil / Rio Grande do Sul / Ajuricaba
EPI_ISL_14862455	2021-05-03	2022-09-08	South America / Brazil / Rio Grande do Sul / Ajuricaba
EPI_ISL_14862453	2021-04-14	2022-09-08	South America / Brazil / Rio Grande do Sul / Ajuricaba
EPI_ISL_14862485	2021-04-27	2022-09-08	South America / Brazil / Rio Grande do Sul / Coronel Bicaco
EPI_ISL_14862486	2021-05-04	2022-09-08	South America / Brazil / Rio Grande do Sul / Coronel Bicaco
EPI_ISL_14862483	2021-05-03	2022-09-08	South America / Brazil / Rio Grande do Sul / Condor
EPI_ISL_14862484	2021-04-19	2022-09-08	South America / Brazil / Rio Grande do Sul / Coronel Bicaco
EPI_ISL_14862481	2021-03-19	2022-09-08	South America / Brazil / Rio Grande do Sul / Condor
EPI_ISL_14862482	2021-04-12	2022-09-08	South America / Brazil / Rio Grande do Sul / Condor
EPI_ISL_14862478	2021-05-10	2022-09-08	South America / Brazil / Rio Grande do Sul / Chiapetta
EPI_ISL_14862479	2021-03-13	2022-09-08	South America / Brazil / Rio Grande do Sul / Chiapetta
EPI_ISL_14862477	2021-05-03	2022-09-08	South America / Brazil / Rio Grande do Sul / Chiapetta
EPI_ISL_14862474	2021-05-10	2022-09-08	South America / Brazil / Rio Grande do Sul / Catuipe
EPI_ISL_14862475	2021-05-13	2022-09-08	South America / Brazil / Rio Grande do Sul / Catuipe
EPI_ISL_14862472	2021-04-14	2022-09-08	South America / Brazil / Rio Grande do Sul / Catuipe
EPI_ISL_14862473	2021-04-14	2022-09-08	South America / Brazil / Rio Grande do Sul / Catuipe
EPI_ISL_14862470	2021-04-29	2022-09-08	South America / Brazil / Rio Grande do Sul / BoMALE Progresso
EPI_ISL_14862471	2021-05-03	2022-09-08	South America / Brazil / Rio Grande do Sul / Bossoroca
EPI_ISL_14862469	2021-04-22	2022-09-08	South America / Brazil / Rio Grande do Sul / BoMALE Progresso
EPI_ISL_14862467	2021-02-18	2022-09-08	South America / Brazil / Rio Grande do Sul / Boa Vista do Cadeado
EPI_ISL_14862468	2021-04-07	2022-09-08	South America / Brazil / Rio Grande do Sul / BoMALE Progresso
EPI_ISL_14862465	2021-05-05	2022-09-08	South America / Brazil / Rio Grande do Sul / Barra do Guarita
EPI_ISL_14862466	2021-05-13	2022-09-08	South America / Brazil / Rio Grande do Sul / Barra do Guarita
EPI_ISL_14862498	2021-04-15	2022-09-08	South America / Brazil / Rio Grande do Sul / Garruchos
EPI_ISL_14862496	2021-05-17	2022-09-08	South America / Brazil / Rio Grande do Sul / Cruz Alta
EPI_ISL_14862497	2021-04-14	2022-09-08	South America / Brazil / Rio Grande do Sul / Derrubadas
EPI_ISL_14862494	2021-05-17	2022-09-08	South America / Brazil / Rio Grande do Sul / Cruz Alta
EPI_ISL_14862495	2021-05-17	2022-09-08	South America / Brazil / Rio Grande do Sul / Cruz Alta
EPI_ISL_14862492	2021-05-06	2022-09-08	South America / Brazil / Rio Grande do Sul / CrissiuMALEal
EPI_ISL_14862493	2021-04-26	2022-09-08	South America / Brazil / Rio Grande do Sul / Cruz Alta
EPI_ISL_14862490	2021-04-22	2022-09-08	South America / Brazil / Rio Grande do Sul / CrissiuMALEal
EPI_ISL_14862491	2021-04-22	2022-09-08	South America / Brazil / Rio Grande do Sul / CrissiuMALEal
EPI_ISL_14862489	2021-04-06	2022-09-08	South America / Brazil / Rio Grande do Sul / CrissiuMALEal
EPI_ISL_14862487	2021-05-04	2022-09-08	South America / Brazil / Rio Grande do Sul / Coronel Bicaco
EPI_ISL_14862488	2021-05-10	2022-09-08	South America / Brazil / Rio Grande do Sul / Coronel Bicaco
EPI_ISL_14862519	2021-04-13	2022-09-08	South America / Brazil / Rio Grande do Sul / Pejucara
EPI_ISL_14862517	2021-05-03	2022-09-08	South America / Brazil / Rio Grande do Sul / PanaMALEbi
EPI_ISL_14862518	2021-05-03	2022-09-08	South America / Brazil / Rio Grande do Sul / PanaMALEbi
EPI_ISL_14862515	2021-04-26	2022-09-08	South America / Brazil / Rio Grande do Sul / PanaMALEbi
EPI_ISL_14862516	2021-04-28	2022-09-08	South America / Brazil / Rio Grande do Sul / PanaMALEbi
EPI_ISL_14862513	2021-04-19	2022-09-08	South America / Brazil / Rio Grande do Sul / Nova RaMALEada
EPI_ISL_14862514	2021-04-19	2022-09-08	South America / Brazil / Rio Grande do Sul / Nova RaMALEada
EPI_ISL_14862511	2021-05-13	2022-09-08	South America / Brazil / Rio Grande do Sul / Joia
EPI_ISL_14862512	2021-04-19	2022-09-08	South America / Brazil / Rio Grande do Sul / Nova RaMALEada
EPI_ISL_14862510	2021-05-11	2022-09-08	South America / Brazil / Rio Grande do Sul / Joia
EPI_ISL_14862508	2021-04-22	2022-09-08	South America / Brazil / Rio Grande do Sul / Joia
EPI_ISL_14862509	2021-05-11	2022-09-08	South America / Brazil / Rio Grande do Sul / Joia
EPI_ISL_14862507	2021-04-07	2022-09-08	South America / Brazil / Rio Grande do Sul / Joia
EPI_ISL_14862504	2021-05-17	2022-09-08	South America / Brazil / Rio Grande do Sul / Ijui
EPI_ISL_14862505	2021-05-05	2022-09-08	South America / Brazil / Rio Grande do Sul / Inhacora
EPI_ISL_14862502	2021-05-14	2022-09-08	South America / Brazil / Rio Grande do Sul / Ijui
EPI_ISL_14862503	2021-05-17	2022-09-08	South America / Brazil / Rio Grande do Sul / Ijui
EPI_ISL_14862500	2021-04-01	2022-09-08	South America / Brazil / Rio Grande do Sul / Ijui
EPI_ISL_14862501	2021-04-21	2022-09-08	South America / Brazil / Rio Grande do Sul / Ijui
EPI_ISL_14862540	2021-04-19	2022-09-08	South America / Brazil / Rio Grande do Sul / Vista Gaucha
EPI_ISL_14862541	2021-04-28	2022-09-08	South America / Brazil / Rio Grande do Sul / Vista Gaucha
EPI_ISL_14862537	2021-04-28	2022-09-08	South America / Brazil / Rio Grande do Sul / Tres Passos
EPI_ISL_14862536	2021-04-08	2022-09-08	South America / Brazil / Rio Grande do Sul / Tres Passos
EPI_ISL_14862533	2021-04-13	2022-09-08	South America / Brazil / Rio Grande do Sul / Tiradentes do Sul
EPI_ISL_14862531	2021-04-27	2022-09-08	South America / Brazil / Rio Grande do Sul / Tenente Portela
EPI_ISL_14862532	2021-04-29	2022-09-08	South America / Brazil / Rio Grande do Sul / Tenente Portela
EPI_ISL_14862530	2021-04-22	2022-09-08	South America / Brazil / Rio Grande do Sul / Tenente Portela
EPI_ISL_14862528	2021-05-13	2022-09-08	South America / Brazil / Rio Grande do Sul / Sao MALEartinho
EPI_ISL_14862529	2021-05-17	2022-09-08	South America / Brazil / Rio Grande do Sul / Sao MALEartinho
EPI_ISL_14862526	2021-04-27	2022-09-08	South America / Brazil / Rio Grande do Sul / Sao MALEartinho
EPI_ISL_14862527	2021-04-27	2022-09-08	South America / Brazil / Rio Grande do Sul / Sao MALEartinho
EPI_ISL_14862524	2021-04-15	2022-09-08	South America / Brazil / Rio Grande do Sul / Santo Augusto
EPI_ISL_14862525	2021-05-17	2022-09-08	South America / Brazil / Rio Grande do Sul / Santo Augusto
EPI_ISL_14862522	2021-03-23	2022-09-08	South America / Brazil / Rio Grande do Sul / Santo Augusto
EPI_ISL_14862523	2021-04-06	2022-09-08	South America / Brazil / Rio Grande do Sul / Santo Augusto
EPI_ISL_14862520	2021-04-13	2022-09-08	South America / Brazil / Rio Grande do Sul / Pejucara
EPI_ISL_14862521	2021-04-13	2022-09-08	South America / Brazil / Rio Grande do Sul / Pejucara
EPI_ISL_14862544	2021-05-13	2022-09-08	South America / Brazil / Rio Grande do Sul / Vista Gaucha
EPI_ISL_14862542	2021-04-28	2022-09-08	South America / Brazil / Rio Grande do Sul / Vista Gaucha
EPI_ISL_14862543	2021-05-03	2022-09-08	South America / Brazil / Rio Grande do Sul / Vista Gaucha
EPI_ISL_13301387	2021-06-03	2022-06-14	South America / Brazil / Rio Grande do Norte / Nova Cruz
EPI_ISL_13301394	2021-06-24	2022-06-14	South America / Brazil / Rio Grande do Norte / Jardim do Serido
EPI_ISL_13301393	2021-06-25	2022-06-14	South America / Brazil / Rio Grande do Norte / Carnauba dos Dantas
EPI_ISL_13350790	2021-08-16	2022-06-17	South America / Brazil / Federal District
EPI_ISL_13350791	2021-08-14	2022-06-17	South America / Brazil / Federal District
EPI_ISL_13350792	2021-04-12	2022-06-17	South America / Brazil / Federal District
EPI_ISL_13350793	2021-04-25	2022-06-17	South America / Brazil / Federal District
EPI_ISL_13350794	2021-06-29	2022-06-17	South America / Brazil / Federal District
EPI_ISL_13350796	2021-02-17	2022-06-17	South America / Brazil / Federal District
EPI_ISL_13350797	2021-03-07	2022-06-17	South America / Brazil / Federal District
EPI_ISL_13350799	2021-07-13	2022-06-17	South America / Brazil / Federal District
EPI_ISL_13350800	2021-04-08	2022-06-17	South America / Brazil / Federal District
EPI_ISL_13350801	2021-04-20	2022-06-17	South America / Brazil / Federal District
EPI_ISL_13350803	2021-02-17	2022-06-17	South America / Brazil / Federal District
EPI_ISL_13350804	2021-03-06	2022-06-17	South America / Brazil / Federal District
EPI_ISL_13350806	2021-04-28	2022-06-17	South America / Brazil / Federal District
EPI_ISL_13350807	2021-07-13	2022-06-17	South America / Brazil / Federal District
EPI_ISL_13350808	2021-06-08	2022-06-17	South America / Brazil / Federal District
EPI_ISL_13350809	2021-06-16	2022-06-17	South America / Brazil / Federal District
EPI_ISL_13350830	2021-07-10	2022-06-17	South America / Brazil / Federal District
EPI_ISL_13350831	2021-07-11	2022-06-17	South America / Brazil / Federal District
EPI_ISL_13350833	2021-02-19	2022-06-17	South America / Brazil / Federal District
EPI_ISL_13350834	2021-02-23	2022-06-17	South America / Brazil / Federal District
EPI_ISL_13350836	2021-02-18	2022-06-17	South America / Brazil / Federal District
EPI_ISL_13350837	2021-03-04	2022-06-17	South America / Brazil / Federal District
EPI_ISL_13350838	2021-02-13	2022-06-17	South America / Brazil / Federal District
EPI_ISL_13350839	2021-02-12	2022-06-17	South America / Brazil / Federal District
EPI_ISL_13350841	2021-08-09	2022-06-17	South America / Brazil / Federal District
EPI_ISL_13350842	2021-05-15	2022-06-17	South America / Brazil / Federal District
EPI_ISL_13350811	2021-03-19	2022-06-17	South America / Brazil / Federal District
EPI_ISL_13350812	2021-03-19	2022-06-17	South America / Brazil / Federal District
EPI_ISL_13350813	2021-03-30	2022-06-17	South America / Brazil / Federal District
EPI_ISL_13350814	2021-03-28	2022-06-17	South America / Brazil / Federal District
EPI_ISL_13350815	2021-04-01	2022-06-17	South America / Brazil / Federal District
EPI_ISL_13350816	2021-03-15	2022-06-17	South America / Brazil / Federal District
EPI_ISL_13350817	2021-03-15	2022-06-17	South America / Brazil / Federal District
EPI_ISL_13350819	2021-03-10	2022-06-17	South America / Brazil / Federal District
EPI_ISL_13350820	2021-02-17	2022-06-17	South America / Brazil / Federal District
EPI_ISL_13350821	2021-02-23	2022-06-17	South America / Brazil / Federal District
EPI_ISL_13350822	2021-04-19	2022-06-17	South America / Brazil / Federal District
EPI_ISL_13350823	2021-04-22	2022-06-17	South America / Brazil / Federal District
EPI_ISL_13350824	2021-04-27	2022-06-17	South America / Brazil / Federal District
EPI_ISL_13350825	2021-03-31	2022-06-17	South America / Brazil / Federal District
EPI_ISL_13350826	2021-05-10	2022-06-17	South America / Brazil / Federal District
EPI_ISL_13350827	2021-05-13	2022-06-17	South America / Brazil / Federal District
EPI_ISL_13350828	2021-02-22	2022-06-17	South America / Brazil / Federal District
EPI_ISL_13350829	2021-07-08	2022-06-17	South America / Brazil / Federal District
EPI_ISL_13436616	2021-04-29	2022-06-23	South America / Brazil / Sao Paulo
EPI_ISL_13436619	2021-04-30	2022-06-23	South America / Brazil / Sao Paulo
EPI_ISL_13436647	2021-04-12	2022-06-23	South America / Brazil / Sao Paulo
EPI_ISL_13436630	2021-06-07	2022-06-23	South America / Brazil / Sao Paulo
EPI_ISL_13436632	2021-06-12	2022-06-23	South America / Brazil / Sao Paulo
EPI_ISL_13436641	2021-07-12	2022-06-23	South America / Brazil / Sao Paulo
EPI_ISL_13436639	2021-07-04	2022-06-23	South America / Brazil / Sao Paulo
EPI_ISL_13436635	2021-06-11	2022-06-23	South America / Brazil / Sao Paulo
EPI_ISL_13436637	2021-06-11	2022-06-23	South America / Brazil / Sao Paulo
EPI_ISL_13436585	2021-04-09	2022-06-23	South America / Brazil / Sao Paulo
EPI_ISL_13436594	2021-03-11	2022-06-23	South America / Brazil / Sao Paulo
EPI_ISL_13436595	2021-03-19	2022-06-23	South America / Brazil / Sao Paulo
EPI_ISL_13436590	2021-07-14	2022-06-23	South America / Brazil / Sao Paulo
EPI_ISL_13436592	2021-05-03	2022-06-23	South America / Brazil / Sao Paulo
EPI_ISL_13459809	2021-04-03	2022-06-24	South America / Brazil / Parana / Piraquara
EPI_ISL_13459850	2021-03-20	2022-06-24	South America / Brazil / Parana / Sao Jose dos Pinhais
EPI_ISL_13459834	2021-04-13	2022-06-24	South America / Brazil / Parana / Curitiba
EPI_ISL_13459825	2021-03-05	2022-06-24	South America / Brazil / Parana / Curitiba
EPI_ISL_13459820	2021-02-06	2022-06-24	South America / Brazil / Parana / Almirante Tamandare
EPI_ISL_13459811	2021-03-09	2022-06-24	South America / Brazil / Parana / Curitiba
EPI_ISL_13459874	2021-03-07	2022-06-24	South America / Brazil / Parana / Balsa Nova
EPI_ISL_13459866	2021-03-04	2022-06-24	South America / Brazil / Parana / Curitiba
EPI_ISL_13459862	2021-03-09	2022-06-24	South America / Brazil / Parana / Curitiba
EPI_ISL_13459857	2021-02-23	2022-06-24	South America / Brazil / Parana / Curitiba
EPI_ISL_14937248	2021-04-27	2022-03-22	South America / Brazil / Rio de Janeiro / Niteroi
EPI_ISL_13565037	2021-02-07	2022-06-30	South America / Brazil / Parana / Curitiba
EPI_ISL_13565038	2021-03-06	2022-06-30	South America / Brazil / Parana / Curitiba
EPI_ISL_13565060	2021-12-21	2022-06-30	South America / Brazil / Parana / Cascavel
EPI_ISL_13565053	2021-03-01	2022-06-30	South America / Brazil / Parana / Fazenda Rio Grande
EPI_ISL_13565054	2021-04-13	2022-06-30	South America / Brazil / Parana / Curitiba
EPI_ISL_13565051	2021-02-18	2022-06-30	South America / Brazil / Parana / Fazenda Rio Grande
EPI_ISL_13565052	2021-02-25	2022-06-30	South America / Brazil / Parana / Curitiba
EPI_ISL_13565057	2021-06-25	2022-06-30	South America / Brazil / Parana / Cascavel
EPI_ISL_13565055	2021-04-15	2022-06-30	South America / Brazil / Parana / Curitiba
EPI_ISL_13564425	2021-08-19	2022-07-01	South America / Brazil / Federal District
EPI_ISL_13564426	2021-04-06	2022-07-01	South America / Brazil / Federal District
EPI_ISL_14952979	2021-01-27	2022-09-14	South America / Brazil / Rio Grande do Sul / Chiapetta
EPI_ISL_14952981	2021-03-10	2022-09-14	South America / Brazil / Rio Grande do Sul / Palmitinho
EPI_ISL_14952969	2021-06-22	2022-09-14	South America / Brazil / Rio Grande do Sul / Bom Progresso
EPI_ISL_14952964	2021-06-17	2022-09-14	South America / Brazil / Rio Grande do Sul / Sao Martinho
EPI_ISL_14952970	2021-06-23	2022-09-14	South America / Brazil / Rio Grande do Sul / Vista Gaucha
EPI_ISL_14952972	2021-06-24	2022-09-14	South America / Brazil / Rio Grande do Sul / Inhacora
EPI_ISL_14952971	2021-06-24	2022-09-14	South America / Brazil / Rio Grande do Sul / Inhacora
EPI_ISL_14952955	2021-06-11	2022-09-14	South America / Brazil / Rio Grande do Sul / Ijui
EPI_ISL_14952958	2021-06-14	2022-09-14	South America / Brazil / Rio Grande do Sul / Sao Martinho
EPI_ISL_14952959	2021-06-15	2022-09-14	South America / Brazil / Rio Grande do Sul / Sao Martinho
EPI_ISL_14952944	2021-06-08	2022-09-14	South America / Brazil / Rio Grande do Sul / Boa Vista do Cadeado
EPI_ISL_14952946	2021-06-08	2022-09-14	South America / Brazil / Rio Grande do Sul / Nova Ramada
EPI_ISL_14952943	2021-06-08	2022-09-14	South America / Brazil / Rio Grande do Sul / Chiapetta
EPI_ISL_14952949	2021-06-09	2022-09-14	South America / Brazil / Rio Grande do Sul / Crissiumal
EPI_ISL_14952948	2021-06-09	2022-09-14	South America / Brazil / Rio Grande do Sul / Coronel Bicaco
EPI_ISL_14952934	2021-06-07	2022-09-14	South America / Brazil / Rio Grande do Sul / Vista Gaucha
EPI_ISL_14952930	2021-06-04	2022-09-14	South America / Brazil / Rio Grande do Sul / Santo Augusto
EPI_ISL_14952932	2021-06-07	2022-09-14	South America / Brazil / Rio Grande do Sul / Ajuricaba
EPI_ISL_14952931	2021-06-04	2022-09-14	South America / Brazil / Rio Grande do Sul / Ijui
EPI_ISL_14952938	2021-06-07	2022-09-14	South America / Brazil / Rio Grande do Sul / Sede Nova
EPI_ISL_14952937	2021-06-07	2022-09-14	South America / Brazil / Rio Grande do Sul / Tenente Portela
EPI_ISL_14952923	2021-05-30	2022-09-14	South America / Brazil / Rio Grande do Sul / Tres Passos
EPI_ISL_14952922	2021-05-28	2022-09-14	South America / Brazil / Rio Grande do Sul / Tenente Portela
EPI_ISL_14952924	2021-05-30	2022-09-14	South America / Brazil / Rio Grande do Sul / Tres Passos
EPI_ISL_14952921	2021-05-28	2022-09-14	South America / Brazil / Rio Grande do Sul / Tenente Portela
EPI_ISL_14952920	2021-05-28	2022-09-14	South America / Brazil / Rio Grande do Sul / Santo Augusto
EPI_ISL_14952927	2021-06-01	2022-09-14	South America / Brazil / Rio Grande do Sul / Crissiumal
EPI_ISL_14952926	2021-05-31	2022-09-14	South America / Brazil / Rio Grande do Sul / Tiradentes do Sul
EPI_ISL_14952928	2021-06-02	2022-09-14	South America / Brazil / Rio Grande do Sul / Santo Augusto
EPI_ISL_14952912	2021-05-24	2022-09-14	South America / Brazil / Rio Grande do Sul / Bom Progresso
EPI_ISL_14952914	2021-05-21	2022-09-14	South America / Brazil / Rio Grande do Sul / Sao Valerio do Sul
EPI_ISL_14952913	2021-05-24	2022-09-14	South America / Brazil / Rio Grande do Sul / Bom Progresso
EPI_ISL_14952910	2021-05-19	2022-09-14	South America / Brazil / Rio Grande do Sul / Panambi
EPI_ISL_14952915	2021-05-24	2022-09-14	South America / Brazil / Rio Grande do Sul / Sao Valerio do Sul
EPI_ISL_14952918	2021-05-26	2022-09-14	South America / Brazil / Rio Grande do Sul / Ajuricaba
EPI_ISL_14952917	2021-05-26	2022-09-14	South America / Brazil / Rio Grande do Sul / Ijui
EPI_ISL_14952907	2021-05-18	2022-09-14	South America / Brazil / Rio Grande do Sul / Inhacora
EPI_ISL_14952906	2021-05-18	2022-09-14	South America / Brazil / Rio Grande do Sul / Inhacora
EPI_ISL_14953057	2021-05-03	2022-09-14	South America / Brazil / Rio Grande do Sul / Boa Vista das Missoes
EPI_ISL_14953047	2021-04-27	2022-09-14	South America / Brazil / Rio Grande do Sul / Erval Seco
EPI_ISL_14953046	2021-04-27	2022-09-14	South America / Brazil / Rio Grande do Sul / Sarandi
EPI_ISL_14953048	2021-04-28	2022-09-14	South America / Brazil / Rio Grande do Sul / Braga
EPI_ISL_14953043	2021-04-28	2022-09-14	South America / Brazil / Rio Grande do Sul / Braga
EPI_ISL_14953044	2021-04-27	2022-09-14	South America / Brazil / Rio Grande do Sul / Redentora
EPI_ISL_14953029	2021-04-22	2022-09-14	South America / Brazil / Rio Grande do Sul / Dois Irmaos das Missoes
EPI_ISL_14953028	2021-04-20	2022-09-14	South America / Brazil / Rio Grande do Sul / Liberato Salzano
EPI_ISL_14953030	2021-04-22	2022-09-14	South America / Brazil / Rio Grande do Sul / Jaboticaba
EPI_ISL_14953036	2021-04-22	2022-09-14	South America / Brazil / Rio Grande do Sul / Redentora
EPI_ISL_14953035	2021-04-23	2022-09-14	South America / Brazil / Rio Grande do Sul / Dois Irmaos das Missoes
EPI_ISL_14953038	2021-04-22	2022-09-14	South America / Brazil / Rio Grande do Sul / Erval Seco
EPI_ISL_14953037	2021-04-22	2022-09-14	South America / Brazil / Rio Grande do Sul / Palmeira das Missoes
EPI_ISL_14953031	2021-04-22	2022-09-14	South America / Brazil / Rio Grande do Sul / Vicente Dutra
EPI_ISL_14953034	2021-04-22	2022-09-14	South America / Brazil / Rio Grande do Sul / Coronel Bicaco
EPI_ISL_14953018	2021-04-13	2022-09-14	South America / Brazil / Rio Grande do Sul / Irai
EPI_ISL_14953019	2021-04-12	2022-09-14	South America / Brazil / Rio Grande do Sul / Lajeado do Bugre
EPI_ISL_14953025	2021-04-19	2022-09-14	South America / Brazil / Rio Grande do Sul / Pinheirinho do Vale
EPI_ISL_14953024	2021-04-20	2022-09-14	South America / Brazil / Rio Grande do Sul / Constantina
EPI_ISL_14953026	2021-04-19	2022-09-14	South America / Brazil / Rio Grande do Sul / Braga
EPI_ISL_14953020	2021-04-12	2022-09-14	South America / Brazil / Rio Grande do Sul / Lajeado do Bugre
EPI_ISL_14953023	2021-04-19	2022-09-14	South America / Brazil / Rio Grande do Sul / Dois Irmaos das Missoes
EPI_ISL_14953022	2021-04-14	2022-09-14	South America / Brazil / Rio Grande do Sul / Sarandi
