Accession ID	Collection date	Submission date	Location
EPI_ISL_4424037	2021-07-14	2021-09-22	South America / Brazil / Mato Grosso
EPI_ISL_4424033	2021-07-09	2021-09-22	South America / Brazil / Mato Grosso
EPI_ISL_4424032	2021-07-07	2021-09-22	South America / Brazil / Mato Grosso
EPI_ISL_4424026	2021-07-02	2021-09-22	South America / Brazil / Mato Grosso
EPI_ISL_4424028	2021-07-05	2021-09-22	South America / Brazil / Mato Grosso
EPI_ISL_4424021	2021-07-12	2021-09-22	South America / Brazil / Mato Grosso
EPI_ISL_4424019	2021-07-12	2021-09-22	South America / Brazil / Mato Grosso
EPI_ISL_4424016	2021-07-12	2021-09-22	South America / Brazil / Mato Grosso
EPI_ISL_4424017	2021-07-13	2021-09-22	South America / Brazil / Mato Grosso
EPI_ISL_4424012	2021-07-12	2021-09-22	South America / Brazil / Mato Grosso
EPI_ISL_4424014	2021-07-12	2021-09-22	South America / Brazil / Mato Grosso
EPI_ISL_4424010	2021-07-11	2021-09-22	South America / Brazil / Mato Grosso
EPI_ISL_4424008	2021-07-09	2021-09-22	South America / Brazil / Mato Grosso
EPI_ISL_4424007	2021-07-06	2021-09-22	South America / Brazil / Mato Grosso
EPI_ISL_4424000	2021-07-12	2021-09-22	South America / Brazil / Mato Grosso
EPI_ISL_4424003	2021-07-15	2021-09-22	South America / Brazil / Mato Grosso
EPI_ISL_4423571	2021-06-01	2021-09-22	South America / Brazil / Rio de Janeiro
EPI_ISL_4423540	2021-06-03	2021-09-22	South America / Brazil / Rio de Janeiro
EPI_ISL_4423545	2021-06-03	2021-09-22	South America / Brazil / Rio de Janeiro
EPI_ISL_4423542	2021-06-03	2021-09-22	South America / Brazil / Rio de Janeiro
EPI_ISL_4423536	2021-06-04	2021-09-22	South America / Brazil / Rio de Janeiro
EPI_ISL_4423539	2021-06-04	2021-09-22	South America / Brazil / Rio de Janeiro
EPI_ISL_4423533	2021-06-04	2021-09-22	South America / Brazil / Mato Grosso do Sul
EPI_ISL_4423531	2021-06-05	2021-09-22	South America / Brazil / Rio de Janeiro
EPI_ISL_4423525	2021-06-11	2021-09-22	South America / Brazil / Rio de Janeiro
EPI_ISL_4423529	2021-06-05	2021-09-22	South America / Brazil / Rio de Janeiro
EPI_ISL_4423528	2021-06-05	2021-09-22	South America / Brazil / Rio de Janeiro
EPI_ISL_4423523	2021-06-11	2021-09-22	South America / Brazil / Rio de Janeiro
EPI_ISL_4423521	2021-06-11	2021-09-22	South America / Brazil / Rio de Janeiro
EPI_ISL_4423516	2021-06-14	2021-09-22	South America / Brazil / Rio de Janeiro
EPI_ISL_4423514	2021-06-14	2021-09-22	South America / Brazil / Rio de Janeiro
EPI_ISL_4423519	2021-06-12	2021-09-22	South America / Brazil / Rio de Janeiro
EPI_ISL_4423518	2021-06-12	2021-09-22	South America / Brazil / Rio de Janeiro
EPI_ISL_4423512	2021-06-14	2021-09-22	South America / Brazil / Rio de Janeiro
EPI_ISL_4423510	2021-06-15	2021-09-22	South America / Brazil / Rio de Janeiro
EPI_ISL_4423505	2021-06-14	2021-09-22	South America / Brazil / Rio de Janeiro
EPI_ISL_4423502	2021-06-15	2021-09-22	South America / Brazil / Rio de Janeiro
EPI_ISL_4423509	2021-06-15	2021-09-22	South America / Brazil / Minas Gerais
EPI_ISL_4423499	2021-06-01	2021-09-22	South America / Brazil / Rio de Janeiro
EPI_ISL_4423493	2021-06-01	2021-09-22	South America / Brazil / Rio de Janeiro
EPI_ISL_4423490	2021-06-01	2021-09-22	South America / Brazil / Rio de Janeiro
EPI_ISL_4423487	2021-06-01	2021-09-22	South America / Brazil / Rio de Janeiro
EPI_ISL_4423480	2021-06-01	2021-09-22	South America / Brazil / Rio de Janeiro
EPI_ISL_4423478	2021-06-01	2021-09-22	South America / Brazil / Rio de Janeiro
EPI_ISL_4423477	2021-06-01	2021-09-22	South America / Brazil / Rio de Janeiro
EPI_ISL_4423471	2021-06-01	2021-09-22	South America / Brazil / Rio de Janeiro
EPI_ISL_4423463	2021-06-01	2021-09-22	South America / Brazil / Rio de Janeiro
EPI_ISL_4423468	2021-06-01	2021-09-22	South America / Brazil / Rio de Janeiro
EPI_ISL_4423466	2021-06-01	2021-09-22	South America / Brazil / Rio de Janeiro
EPI_ISL_4423460	2021-06-01	2021-09-22	South America / Brazil / Rio de Janeiro
EPI_ISL_4423453	2021-06-02	2021-09-22	South America / Brazil / Rio de Janeiro
EPI_ISL_4423451	2021-06-02	2021-09-22	South America / Brazil / Rio de Janeiro
EPI_ISL_4423457	2021-06-02	2021-09-22	South America / Brazil / Rio de Janeiro
EPI_ISL_4423455	2021-06-02	2021-09-22	South America / Brazil / Rio de Janeiro
EPI_ISL_4423449	2021-06-02	2021-09-22	South America / Brazil / Rio de Janeiro
EPI_ISL_4423442	2021-06-02	2021-09-22	South America / Brazil / Rio de Janeiro
EPI_ISL_4423440	2021-06-02	2021-09-22	South America / Brazil / Rio de Janeiro
EPI_ISL_4423443	2021-06-02	2021-09-22	South America / Brazil / Rio de Janeiro
EPI_ISL_4423438	2021-06-02	2021-09-22	South America / Brazil / Rio de Janeiro
EPI_ISL_4423431	2021-06-02	2021-09-22	South America / Brazil / Rio de Janeiro
EPI_ISL_4423433	2021-06-02	2021-09-22	South America / Brazil / Rio de Janeiro
EPI_ISL_4423428	2021-06-02	2021-09-22	South America / Brazil / Rio de Janeiro
EPI_ISL_4423426	2021-06-02	2021-09-22	South America / Brazil / Minas Gerais
EPI_ISL_4423429	2021-06-02	2021-09-22	South America / Brazil / Rio de Janeiro
EPI_ISL_4424752	2021-07-15	2021-09-22	South America / Brazil / Sao Paulo
EPI_ISL_4423424	2021-06-02	2021-09-22	South America / Brazil / Federal District
EPI_ISL_4424750	2021-07-15	2021-09-22	South America / Brazil / Sao Paulo
EPI_ISL_4423421	2021-06-03	2021-09-22	South America / Brazil / Rio de Janeiro
EPI_ISL_4423417	2021-06-04	2021-09-22	South America / Brazil / Rio de Janeiro
EPI_ISL_4423414	2021-06-04	2021-09-22	South America / Brazil / Rio de Janeiro
EPI_ISL_4423419	2021-06-03	2021-09-22	South America / Brazil / Mato Grosso do Sul
EPI_ISL_4423412	2021-06-04	2021-09-22	South America / Brazil / Rio de Janeiro
EPI_ISL_4423410	2021-06-04	2021-09-22	South America / Brazil / Rio de Janeiro
EPI_ISL_4423405	2021-06-04	2021-09-22	South America / Brazil / Rio de Janeiro
EPI_ISL_4423403	2021-06-04	2021-09-22	South America / Brazil / Rio de Janeiro
EPI_ISL_4423409	2021-06-04	2021-09-22	South America / Brazil / Rio de Janeiro
EPI_ISL_4424730	2021-07-14	2021-09-22	South America / Brazil / Sao Paulo
EPI_ISL_4424720	2021-07-14	2021-09-22	South America / Brazil / Sao Paulo
EPI_ISL_4424706	2021-07-13	2021-09-22	South America / Brazil / Sao Paulo
EPI_ISL_4424701	2021-07-13	2021-09-22	South America / Brazil / Sao Paulo
EPI_ISL_4424703	2021-07-13	2021-09-22	South America / Brazil / Sao Paulo
EPI_ISL_4422999	2021-06-07	2021-09-22	South America / Brazil / Tocantins
EPI_ISL_4422990	2021-06-09	2021-09-22	South America / Brazil / Sao Paulo
EPI_ISL_4422995	2021-05-21	2021-09-22	South America / Brazil / Tocantins
EPI_ISL_4422993	2021-06-10	2021-09-22	South America / Brazil / Sao Paulo
EPI_ISL_4422987	2021-07-05	2021-09-22	South America / Brazil / Sao Paulo
EPI_ISL_4422984	2021-06-28	2021-09-22	South America / Brazil / Sao Paulo
EPI_ISL_4422982	2021-06-30	2021-09-22	South America / Brazil / Sao Paulo
EPI_ISL_4422981	2021-06-28	2021-09-22	South America / Brazil / Sao Paulo
EPI_ISL_4422977	2021-06-23	2021-09-22	South America / Brazil / Sao Paulo
EPI_ISL_4422974	2021-06-15	2021-09-22	South America / Brazil / Sergipe
EPI_ISL_4422971	2021-06-09	2021-09-22	South America / Brazil / Sergipe
EPI_ISL_4422966	2021-06-09	2021-09-22	South America / Brazil / Sergipe
EPI_ISL_4422965	2021-06-11	2021-09-22	South America / Brazil / Rio Grande do Norte
EPI_ISL_4422968	2021-06-08	2021-09-22	South America / Brazil / Sergipe
EPI_ISL_4422961	2021-06-10	2021-09-22	South America / Brazil / Rio de Janeiro
EPI_ISL_4422959	2021-06-08	2021-09-22	South America / Brazil / Piaui
EPI_ISL_4422956	2021-06-07	2021-09-22	South America / Brazil / Piaui
EPI_ISL_4422950	2021-06-11	2021-09-22	South America / Brazil / Piaui
EPI_ISL_4422947	2021-06-02	2021-09-22	South America / Brazil / Piaui
EPI_ISL_4422939	2021-06-09	2021-09-22	South America / Brazil / Pernambuco
EPI_ISL_4422930	2021-06-08	2021-09-22	South America / Brazil / Pernambuco
EPI_ISL_4422928	2021-06-09	2021-09-22	South America / Brazil / Pernambuco
EPI_ISL_4422920	2021-06-08	2021-09-22	South America / Brazil / Pernambuco
EPI_ISL_4422925	2021-06-14	2021-09-22	South America / Brazil / Pernambuco
EPI_ISL_4422918	2021-06-10	2021-09-22	South America / Brazil / Pernambuco
EPI_ISL_4422910	2021-06-08	2021-09-22	South America / Brazil / Pernambuco
EPI_ISL_4422915	2021-06-03	2021-09-22	South America / Brazil / Pernambuco
EPI_ISL_4422914	2021-06-12	2021-09-22	South America / Brazil / Pernambuco
EPI_ISL_4422912	2021-06-02	2021-09-22	South America / Brazil / Pernambuco
EPI_ISL_4422908	2021-06-02	2021-09-22	South America / Brazil / Pernambuco
EPI_ISL_4422905	2021-06-10	2021-09-22	South America / Brazil / Pernambuco
EPI_ISL_4422900	2021-06-08	2021-09-22	South America / Brazil / Pernambuco
EPI_ISL_4422903	2021-06-04	2021-09-22	South America / Brazil / Pernambuco
EPI_ISL_4423398	2021-06-05	2021-09-22	South America / Brazil / Sao Paulo
EPI_ISL_4423396	2021-06-05	2021-09-22	South America / Brazil / Rio de Janeiro
EPI_ISL_4423394	2021-06-05	2021-09-22	South America / Brazil / Rio de Janeiro
EPI_ISL_4423393	2021-06-05	2021-09-22	South America / Brazil / Rio de Janeiro
EPI_ISL_4423391	2021-06-05	2021-09-22	South America / Brazil / Rio de Janeiro
EPI_ISL_4423387	2021-06-06	2021-09-22	South America / Brazil / Rio de Janeiro
EPI_ISL_4423386	2021-06-06	2021-09-22	South America / Brazil / Rio de Janeiro
EPI_ISL_4423384	2021-06-07	2021-09-22	South America / Brazil / Rio de Janeiro
EPI_ISL_4423389	2021-06-06	2021-09-22	South America / Brazil / Rio de Janeiro
EPI_ISL_4423382	2021-06-07	2021-09-22	South America / Brazil / Rio de Janeiro
EPI_ISL_4423380	2021-06-07	2021-09-22	South America / Brazil / Rio de Janeiro
EPI_ISL_4423376	2021-06-07	2021-09-22	South America / Brazil / Rio de Janeiro
EPI_ISL_4423375	2021-06-07	2021-09-22	South America / Brazil / Rio de Janeiro
EPI_ISL_4423378	2021-06-07	2021-09-22	South America / Brazil / Rio de Janeiro
EPI_ISL_4423371	2021-06-11	2021-09-22	South America / Brazil / Rio de Janeiro
EPI_ISL_4424697	2021-07-13	2021-09-22	South America / Brazil / Sao Paulo
EPI_ISL_4423364	2021-06-11	2021-09-22	South America / Brazil / Mato Grosso do Sul
EPI_ISL_4424699	2021-07-13	2021-09-22	South America / Brazil / Sao Paulo
EPI_ISL_4423362	2021-06-12	2021-09-22	South America / Brazil / Rio de Janeiro
EPI_ISL_4423369	2021-06-11	2021-09-22	South America / Brazil / Rio de Janeiro
EPI_ISL_4424694	2021-07-13	2021-09-22	South America / Brazil / Sao Paulo
EPI_ISL_4423368	2021-06-11	2021-09-22	South America / Brazil / Rio de Janeiro
EPI_ISL_4424695	2021-07-13	2021-09-22	South America / Brazil / Sao Paulo
EPI_ISL_4423366	2021-06-11	2021-09-22	South America / Brazil / Minas Gerais
EPI_ISL_4424690	2021-07-12	2021-09-22	South America / Brazil / Sao Paulo
EPI_ISL_4424692	2021-07-13	2021-09-22	South America / Brazil / Sao Paulo
EPI_ISL_4423361	2021-06-12	2021-09-22	South America / Brazil / Rio de Janeiro
EPI_ISL_4423359	2021-06-13	2021-09-22	South America / Brazil / Rio de Janeiro
EPI_ISL_4424686	2021-07-12	2021-09-22	South America / Brazil / Sao Paulo
EPI_ISL_4423354	2021-06-14	2021-09-22	South America / Brazil / Rio de Janeiro
EPI_ISL_4424683	2021-07-12	2021-09-22	South America / Brazil / Sao Paulo
EPI_ISL_4423357	2021-06-14	2021-09-22	South America / Brazil / Rio de Janeiro
EPI_ISL_4423355	2021-06-14	2021-09-22	South America / Brazil / Rio de Janeiro
EPI_ISL_4424681	2021-07-12	2021-09-22	South America / Brazil / Sao Paulo
EPI_ISL_4423350	2021-06-14	2021-09-22	South America / Brazil / Rio de Janeiro
EPI_ISL_4423348	2021-06-14	2021-09-22	South America / Brazil / Minas Gerais
EPI_ISL_4424679	2021-07-12	2021-09-22	South America / Brazil / Sao Paulo
EPI_ISL_4423343	2021-06-15	2021-09-22	South America / Brazil / Rio de Janeiro
EPI_ISL_4424677	2021-07-12	2021-09-22	South America / Brazil / Sao Paulo
EPI_ISL_4423341	2021-06-15	2021-09-22	South America / Brazil / Rio de Janeiro
EPI_ISL_4423340	2021-06-15	2021-09-22	South America / Brazil / Rio de Janeiro
EPI_ISL_4423347	2021-06-15	2021-09-22	South America / Brazil / Rio de Janeiro
EPI_ISL_4423345	2021-06-15	2021-09-22	South America / Brazil / Rio de Janeiro
EPI_ISL_4424674	2021-07-12	2021-09-22	South America / Brazil / Sao Paulo
EPI_ISL_4424670	2021-07-12	2021-09-22	South America / Brazil / Sao Paulo
EPI_ISL_4423338	2021-06-07	2021-09-22	South America / Brazil / Rio de Janeiro
EPI_ISL_4423331	2021-06-02	2021-09-22	South America / Brazil / Rio de Janeiro
EPI_ISL_4424661	2021-07-11	2021-09-22	South America / Brazil / Sao Paulo
EPI_ISL_4423333	2021-06-04	2021-09-22	South America / Brazil / Rio de Janeiro
EPI_ISL_4423329	2021-06-05	2021-09-22	South America / Brazil / Rio de Janeiro
EPI_ISL_4423327	2021-06-03	2021-09-22	South America / Brazil / Rio de Janeiro
EPI_ISL_4423326	2021-06-05	2021-09-22	South America / Brazil / Rio de Janeiro
EPI_ISL_4424658	2021-07-11	2021-09-22	South America / Brazil / Sao Paulo
EPI_ISL_4424659	2021-07-11	2021-09-22	South America / Brazil / Sao Paulo
EPI_ISL_4424654	2021-07-11	2021-09-22	South America / Brazil / Sao Paulo
EPI_ISL_4423320	2021-06-03	2021-09-22	South America / Brazil / Rio de Janeiro
EPI_ISL_4424656	2021-07-11	2021-09-22	South America / Brazil / Sao Paulo
EPI_ISL_4423324	2021-06-02	2021-09-22	South America / Brazil / Rio de Janeiro
EPI_ISL_4423322	2021-06-04	2021-09-22	South America / Brazil / Rio de Janeiro
EPI_ISL_4423318	2021-06-02	2021-09-22	South America / Brazil / Rio de Janeiro
EPI_ISL_4423317	2021-06-04	2021-09-22	South America / Brazil / Rio de Janeiro
EPI_ISL_4423315	2021-06-11	2021-09-22	South America / Brazil / Rio de Janeiro
EPI_ISL_4423310	2021-06-14	2021-09-22	South America / Brazil / Rio de Janeiro
EPI_ISL_4423313	2021-06-11	2021-09-22	South America / Brazil / Rio de Janeiro
EPI_ISL_4424640	2021-07-10	2021-09-22	South America / Brazil / Sao Paulo
EPI_ISL_4423312	2021-06-01	2021-09-22	South America / Brazil / Rio de Janeiro
EPI_ISL_4424641	2021-07-10	2021-09-22	South America / Brazil / Sao Paulo
EPI_ISL_4423306	2021-06-04	2021-09-22	South America / Brazil / Rio de Janeiro
EPI_ISL_4423305	2021-06-14	2021-09-22	South America / Brazil / Rio de Janeiro
EPI_ISL_4424636	2021-07-10	2021-09-22	South America / Brazil / Sao Paulo
EPI_ISL_4423308	2021-06-01	2021-09-22	South America / Brazil / Rio de Janeiro
EPI_ISL_4424631	2021-07-10	2021-09-22	South America / Brazil / Sao Paulo
EPI_ISL_4424632	2021-07-10	2021-09-22	South America / Brazil / Sao Paulo
EPI_ISL_4424634	2021-07-10	2021-09-22	South America / Brazil / Sao Paulo
EPI_ISL_4423303	2021-06-12	2021-09-22	South America / Brazil / Rio de Janeiro
EPI_ISL_4423301	2021-06-01	2021-09-22	South America / Brazil / Rio de Janeiro
EPI_ISL_4424621	2021-07-10	2021-09-22	South America / Brazil / Sao Paulo
EPI_ISL_4424623	2021-07-10	2021-09-22	South America / Brazil / Sao Paulo
EPI_ISL_4424603	2021-07-08	2021-09-22	South America / Brazil / Sao Paulo
EPI_ISL_4422897	2021-06-09	2021-09-22	South America / Brazil / Pernambuco
EPI_ISL_4422891	2021-06-01	2021-09-22	South America / Brazil / Pernambuco
EPI_ISL_4422890	2021-06-02	2021-09-22	South America / Brazil / Pernambuco
EPI_ISL_4422895	2021-06-02	2021-09-22	South America / Brazil / Pernambuco
EPI_ISL_4422893	2021-06-04	2021-09-22	South America / Brazil / Pernambuco
EPI_ISL_4422888	2021-06-04	2021-09-22	South America / Brazil / Pernambuco
EPI_ISL_4422886	2021-06-09	2021-09-22	South America / Brazil / Pernambuco
EPI_ISL_4422878	2021-06-04	2021-09-22	South America / Brazil / Pernambuco
EPI_ISL_4422876	2021-06-08	2021-09-22	South America / Brazil / Pernambuco
EPI_ISL_4422874	2021-06-01	2021-09-22	South America / Brazil / Pernambuco
EPI_ISL_4422871	2021-06-15	2021-09-22	South America / Brazil / Pernambuco
EPI_ISL_4422867	2021-06-08	2021-09-22	South America / Brazil / Pernambuco
EPI_ISL_4422865	2021-06-05	2021-09-22	South America / Brazil / Pernambuco
EPI_ISL_4422869	2021-06-04	2021-09-22	South America / Brazil / Pernambuco
EPI_ISL_4422862	2021-06-01	2021-09-22	South America / Brazil / Pernambuco
EPI_ISL_4422860	2021-06-04	2021-09-22	South America / Brazil / Pernambuco
EPI_ISL_4422855	2021-06-15	2021-09-22	South America / Brazil / Pernambuco
EPI_ISL_4422857	2021-06-14	2021-09-22	South America / Brazil / Pernambuco
EPI_ISL_4422851	2021-06-03	2021-09-22	South America / Brazil / Pernambuco
EPI_ISL_4422850	2021-06-08	2021-09-22	South America / Brazil / Pernambuco
EPI_ISL_4422844	2021-06-08	2021-09-22	South America / Brazil / Pernambuco
EPI_ISL_4422843	2021-06-04	2021-09-22	South America / Brazil / Pernambuco
EPI_ISL_4422842	2021-06-02	2021-09-22	South America / Brazil / Pernambuco
EPI_ISL_4422848	2021-06-09	2021-09-22	South America / Brazil / Pernambuco
EPI_ISL_4422846	2021-06-10	2021-09-22	South America / Brazil / Pernambuco
EPI_ISL_4422839	2021-06-12	2021-09-22	South America / Brazil / Pernambuco
EPI_ISL_4422834	2021-06-07	2021-09-22	South America / Brazil / Pernambuco
EPI_ISL_4422832	2021-06-14	2021-09-22	South America / Brazil / Pernambuco
EPI_ISL_4422831	2021-06-10	2021-09-22	South America / Brazil / Pernambuco
EPI_ISL_4422828	2021-06-03	2021-09-22	South America / Brazil / Pernambuco
EPI_ISL_4422823	2021-06-01	2021-09-22	South America / Brazil / Pernambuco
EPI_ISL_4422825	2021-06-12	2021-09-22	South America / Brazil / Pernambuco
EPI_ISL_4422818	2021-06-03	2021-09-22	South America / Brazil / Pernambuco
EPI_ISL_4422812	2021-06-01	2021-09-22	South America / Brazil / Pernambuco
EPI_ISL_4422810	2021-06-09	2021-09-22	South America / Brazil / Pernambuco
EPI_ISL_4422816	2021-06-10	2021-09-22	South America / Brazil / Pernambuco
EPI_ISL_4422814	2021-06-07	2021-09-22	South America / Brazil / Pernambuco
EPI_ISL_4422808	2021-06-07	2021-09-22	South America / Brazil / Paraiba
EPI_ISL_4422806	2021-06-08	2021-09-22	South America / Brazil / Paraiba
EPI_ISL_4422804	2021-06-14	2021-09-22	South America / Brazil / Paraiba
EPI_ISL_4422802	2021-06-04	2021-09-22	South America / Brazil / Paraiba
EPI_ISL_4423297	2021-06-14	2021-09-22	South America / Brazil / Rio de Janeiro
EPI_ISL_4423296	2021-06-05	2021-09-22	South America / Brazil / Rio de Janeiro
EPI_ISL_4423290	2021-06-01	2021-09-22	South America / Brazil / Bahia
EPI_ISL_4423294	2021-06-11	2021-09-22	South America / Brazil / Rio de Janeiro
EPI_ISL_4423292	2021-06-01	2021-09-22	South America / Brazil / Bahia
EPI_ISL_4423287	2021-06-13	2021-09-22	South America / Brazil / Rio de Janeiro
EPI_ISL_4423285	2021-06-15	2021-09-22	South America / Brazil / Rio de Janeiro
EPI_ISL_4423289	2021-06-14	2021-09-22	South America / Brazil / Rio de Janeiro
EPI_ISL_4423280	2021-06-02	2021-09-22	South America / Brazil / Rio de Janeiro
EPI_ISL_4423283	2021-06-01	2021-09-22	South America / Brazil / Rio de Janeiro
EPI_ISL_4423281	2021-06-11	2021-09-22	South America / Brazil / Rio de Janeiro
EPI_ISL_4423276	2021-06-11	2021-09-22	South America / Brazil / Rio de Janeiro
EPI_ISL_4423274	2021-06-04	2021-09-22	South America / Brazil / Rio de Janeiro
EPI_ISL_4423278	2021-06-14	2021-09-22	South America / Brazil / Rio de Janeiro
EPI_ISL_4423272	2021-06-02	2021-09-22	South America / Brazil / Rio de Janeiro
EPI_ISL_4423271	2021-06-02	2021-09-22	South America / Brazil / Rio de Janeiro
EPI_ISL_4424599	2021-07-08	2021-09-22	South America / Brazil / Sao Paulo
EPI_ISL_4423264	2021-06-06	2021-09-22	South America / Brazil / Rio de Janeiro
EPI_ISL_4423269	2021-06-04	2021-09-22	South America / Brazil / Rio de Janeiro
EPI_ISL_4423267	2021-06-14	2021-09-22	South America / Brazil / Rio de Janeiro
EPI_ISL_4424597	2021-07-08	2021-09-22	South America / Brazil / Sao Paulo
EPI_ISL_4423262	2021-06-10	2021-09-22	South America / Brazil / Rio de Janeiro
EPI_ISL_4424589	2021-07-08	2021-09-22	South America / Brazil / Sao Paulo
EPI_ISL_4424575	2021-07-07	2021-09-22	South America / Brazil / Sao Paulo
EPI_ISL_4424570	2021-07-07	2021-09-22	South America / Brazil / Sao Paulo
EPI_ISL_4424561	2021-07-06	2021-09-22	South America / Brazil / Sao Paulo
EPI_ISL_4424556	2021-07-06	2021-09-22	South America / Brazil / Sao Paulo
EPI_ISL_4424548	2021-07-06	2021-09-22	South America / Brazil / Sao Paulo
EPI_ISL_4424544	2021-07-06	2021-09-22	South America / Brazil / Sao Paulo
EPI_ISL_4424539	2021-07-05	2021-09-22	South America / Brazil / Sao Paulo
EPI_ISL_4424535	2021-07-05	2021-09-22	South America / Brazil / Sao Paulo
EPI_ISL_4424526	2021-07-05	2021-09-22	South America / Brazil / Sao Paulo
EPI_ISL_4424528	2021-07-05	2021-09-22	South America / Brazil / Sao Paulo
EPI_ISL_4424521	2021-07-05	2021-09-22	South America / Brazil / Sao Paulo
EPI_ISL_4424523	2021-07-05	2021-09-22	South America / Brazil / Sao Paulo
EPI_ISL_4424515	2021-07-05	2021-09-22	South America / Brazil / Sao Paulo
EPI_ISL_4424511	2021-07-05	2021-09-22	South America / Brazil / Sao Paulo
EPI_ISL_4424512	2021-07-05	2021-09-22	South America / Brazil / Sao Paulo
EPI_ISL_4424507	2021-07-04	2021-09-22	South America / Brazil / Sao Paulo
EPI_ISL_4424505	2021-07-04	2021-09-22	South America / Brazil / Sao Paulo
EPI_ISL_4424501	2021-07-04	2021-09-22	South America / Brazil / Sao Paulo
EPI_ISL_4422799	2021-05-23	2021-09-22	South America / Brazil / Para
EPI_ISL_4422793	2021-05-27	2021-09-22	South America / Brazil / Para
EPI_ISL_4422792	2021-05-22	2021-09-22	South America / Brazil / Para
EPI_ISL_4422790	2021-05-22	2021-09-22	South America / Brazil / Para
EPI_ISL_4422796	2021-05-24	2021-09-22	South America / Brazil / Para
EPI_ISL_4422787	2021-05-27	2021-09-22	South America / Brazil / Para
EPI_ISL_4422781	2021-06-15	2021-09-22	South America / Brazil / Maranhao
EPI_ISL_4422784	2021-06-02	2021-09-22	South America / Brazil / Maranhao
EPI_ISL_4422779	2021-06-09	2021-09-22	South America / Brazil / Maranhao
EPI_ISL_4422777	2021-06-01	2021-09-22	South America / Brazil / Maranhao
EPI_ISL_4422771	2021-06-02	2021-09-22	South America / Brazil / Maranhao
EPI_ISL_4422774	2021-06-01	2021-09-22	South America / Brazil / Maranhao
EPI_ISL_4422767	2021-06-07	2021-09-22	South America / Brazil / Maranhao
EPI_ISL_4422765	2021-06-11	2021-09-22	South America / Brazil / Goias
EPI_ISL_4422769	2021-06-01	2021-09-22	South America / Brazil / Maranhao
EPI_ISL_4422760	2021-06-07	2021-09-22	South America / Brazil / Goias
EPI_ISL_4422763	2021-06-07	2021-09-22	South America / Brazil / Goias
EPI_ISL_4422756	2021-06-10	2021-09-22	South America / Brazil / Goias
EPI_ISL_4422753	2021-06-07	2021-09-22	South America / Brazil / Goias
EPI_ISL_4422751	2021-06-14	2021-09-22	South America / Brazil / Goias
EPI_ISL_4422746	2021-06-01	2021-09-22	South America / Brazil / Federal District
EPI_ISL_4422743	2021-06-07	2021-09-22	South America / Brazil / Federal District
EPI_ISL_4422748	2021-06-04	2021-09-22	South America / Brazil / Goias
EPI_ISL_4422741	2021-06-15	2021-09-22	South America / Brazil / Federal District
EPI_ISL_4422738	2021-06-09	2021-09-22	South America / Brazil / Federal District
EPI_ISL_4422736	2021-06-14	2021-09-22	South America / Brazil / Federal District
EPI_ISL_4422731	2021-06-07	2021-09-22	South America / Brazil / Federal District
EPI_ISL_4422729	2021-06-14	2021-09-22	South America / Brazil / Federal District
EPI_ISL_4422724	2021-06-11	2021-09-22	South America / Brazil / Federal District
EPI_ISL_4422722	2021-06-09	2021-09-22	South America / Brazil / Federal District
EPI_ISL_4422726	2021-06-01	2021-09-22	South America / Brazil / Federal District
EPI_ISL_4422719	2021-06-10	2021-09-22	South America / Brazil / Federal District
EPI_ISL_4422712	2021-06-08	2021-09-22	South America / Brazil / Federal District
EPI_ISL_4422717	2021-06-09	2021-09-22	South America / Brazil / Federal District
EPI_ISL_4422714	2021-06-09	2021-09-22	South America / Brazil / Federal District
EPI_ISL_4422709	2021-06-13	2021-09-22	South America / Brazil / Federal District
EPI_ISL_4422708	2021-06-15	2021-09-22	South America / Brazil / Federal District
EPI_ISL_4422702	2021-06-15	2021-09-22	South America / Brazil / Federal District
EPI_ISL_4422706	2021-06-01	2021-09-22	South America / Brazil / Federal District
EPI_ISL_4422704	2021-06-01	2021-09-22	South America / Brazil / Federal District
EPI_ISL_4423145	2021-06-07	2021-09-22	South America / Brazil / Federal District
EPI_ISL_4423143	2021-06-10	2021-09-22	South America / Brazil / Federal District
EPI_ISL_4423142	2021-06-07	2021-09-22	South America / Brazil / Federal District
EPI_ISL_4424476	2021-07-03	2021-09-22	South America / Brazil / Sao Paulo
EPI_ISL_4423140	2021-06-05	2021-09-22	South America / Brazil / Federal District
EPI_ISL_4423134	2021-06-07	2021-09-22	South America / Brazil / Federal District
EPI_ISL_4424467	2021-07-03	2021-09-22	South America / Brazil / Sao Paulo
EPI_ISL_4423138	2021-06-01	2021-09-22	South America / Brazil / Federal District
EPI_ISL_4424463	2021-07-02	2021-09-22	South America / Brazil / Sao Paulo
EPI_ISL_4423136	2021-06-04	2021-09-22	South America / Brazil / Federal District
EPI_ISL_4423122	2021-06-07	2021-09-22	South America / Brazil / Federal District
EPI_ISL_4424458	2021-07-02	2021-09-22	South America / Brazil / Sao Paulo
EPI_ISL_4424446	2021-07-02	2021-09-22	South America / Brazil / Sao Paulo
EPI_ISL_4423107	2021-06-15	2021-09-22	South America / Brazil / Federal District
EPI_ISL_4424427	2021-07-01	2021-09-22	South America / Brazil / Sao Paulo
EPI_ISL_4422699	2021-06-15	2021-09-22	South America / Brazil / Federal District
EPI_ISL_4422693	2021-06-07	2021-09-22	South America / Brazil / Federal District
