Accession ID	Collection date	Submission date	Location
EPI_ISL_2188005	2021-05-04	2021-05-20	South America / Brazil / Goias / Aparecida de Goiania
EPI_ISL_2187689	2021-01-05	2021-05-20	South America / Brazil / Goias / Aparecida de Goiania
EPI_ISL_2187734	2021-01-21	2021-05-20	South America / Brazil / Goias / Aparecida de Goiania
EPI_ISL_2187723	2021-01-18	2021-05-20	South America / Brazil / Goias / Aparecida de Goiania
EPI_ISL_2187722	2021-01-18	2021-05-20	South America / Brazil / Goias / Aparecida de Goiania
EPI_ISL_2187713	2021-01-13	2021-05-20	South America / Brazil / Goias / Aparecida de Goiania
EPI_ISL_1966827	2021-04-08	2021-05-08	South America / Brazil / Sao Paulo
EPI_ISL_2187773	2021-02-08	2021-05-20	South America / Brazil / Goias / Aparecida de Goiania
EPI_ISL_2187775	2021-02-08	2021-05-20	South America / Brazil / Goias / Aparecida de Goiania
EPI_ISL_2187769	2021-02-05	2021-05-20	South America / Brazil / Goias / Aparecida de Goiania
EPI_ISL_2187768	2021-02-05	2021-05-20	South America / Brazil / Goias / Aparecida de Goiania
EPI_ISL_2187764	2021-02-04	2021-05-20	South America / Brazil / Goias / Aparecida de Goiania
EPI_ISL_2187749	2021-01-28	2021-05-20	South America / Brazil / Goias / Aparecida de Goiania
EPI_ISL_2187754	2021-01-29	2021-05-20	South America / Brazil / Goias / Aparecida de Goiania
EPI_ISL_2187795	2021-02-17	2021-05-20	South America / Brazil / Goias / Aparecida de Goiania
EPI_ISL_2187794	2021-02-17	2021-05-20	South America / Brazil / Goias / Aparecida de Goiania
EPI_ISL_2187790	2021-02-15	2021-05-20	South America / Brazil / Goias / Aparecida de Goiania
EPI_ISL_2187798	2021-02-18	2021-05-20	South America / Brazil / Goias / Aparecida de Goiania
EPI_ISL_2187797	2021-02-18	2021-05-20	South America / Brazil / Goias / Aparecida de Goiania
EPI_ISL_2187796	2021-02-17	2021-05-20	South America / Brazil / Goias / Aparecida de Goiania
EPI_ISL_2187782	2021-02-10	2021-05-20	South America / Brazil / Goias / Aparecida de Goiania
EPI_ISL_2187785	2021-02-11	2021-05-20	South America / Brazil / Goias / Aparecida de Goiania
EPI_ISL_2187808	2021-02-22	2021-05-20	South America / Brazil / Goias / Aparecida de Goiania
EPI_ISL_2187806	2021-02-19	2021-05-20	South America / Brazil / Goias / Aparecida de Goiania
EPI_ISL_2187804	2021-02-19	2021-05-20	South America / Brazil / Goias / Aparecida de Goiania
EPI_ISL_2187814	2021-02-24	2021-05-20	South America / Brazil / Goias / Aparecida de Goiania
EPI_ISL_2187812	2021-02-24	2021-05-20	South America / Brazil / Goias / Aparecida de Goiania
EPI_ISL_2187811	2021-02-23	2021-05-20	South America / Brazil / Goias / Aparecida de Goiania
EPI_ISL_2187803	2021-02-19	2021-05-20	South America / Brazil / Goias / Aparecida de Goiania
EPI_ISL_2187802	2021-02-18	2021-05-20	South America / Brazil / Goias / Aparecida de Goiania
EPI_ISL_2187849	2021-03-05	2021-05-20	South America / Brazil / Goias / Aparecida de Goiania
EPI_ISL_2187848	2021-03-04	2021-05-20	South America / Brazil / Goias / Aparecida de Goiania
EPI_ISL_2187850	2021-03-05	2021-05-20	South America / Brazil / Goias / Aparecida de Goiania
EPI_ISL_2187858	2021-03-08	2021-05-20	South America / Brazil / Goias / Aparecida de Goiania
EPI_ISL_2187857	2021-03-08	2021-05-20	South America / Brazil / Goias / Aparecida de Goiania
EPI_ISL_2187856	2021-03-08	2021-05-20	South America / Brazil / Goias / Aparecida de Goiania
EPI_ISL_2187853	2021-03-05	2021-05-20	South America / Brazil / Goias / Aparecida de Goiania
EPI_ISL_2187852	2021-03-05	2021-05-20	South America / Brazil / Goias / Aparecida de Goiania
EPI_ISL_2187839	2021-03-02	2021-05-20	South America / Brazil / Goias / Aparecida de Goiania
EPI_ISL_2187838	2021-03-02	2021-05-20	South America / Brazil / Goias / Aparecida de Goiania
EPI_ISL_2187837	2021-03-02	2021-05-20	South America / Brazil / Goias / Aparecida de Goiania
EPI_ISL_2187847	2021-03-04	2021-05-20	South America / Brazil / Goias / Aparecida de Goiania
EPI_ISL_2187846	2021-03-04	2021-05-20	South America / Brazil / Goias / Aparecida de Goiania
EPI_ISL_2187842	2021-03-03	2021-05-20	South America / Brazil / Goias / Aparecida de Goiania
EPI_ISL_2187840	2021-03-02	2021-05-20	South America / Brazil / Goias / Aparecida de Goiania
EPI_ISL_2187828	2021-03-01	2021-05-20	South America / Brazil / Goias / Aparecida de Goiania
EPI_ISL_2187826	2021-03-01	2021-05-20	South America / Brazil / Goias / Aparecida de Goiania
EPI_ISL_2187835	2021-03-02	2021-05-20	South America / Brazil / Goias / Aparecida de Goiania
EPI_ISL_2187833	2021-03-01	2021-05-20	South America / Brazil / Goias / Aparecida de Goiania
EPI_ISL_2187832	2021-03-02	2021-05-20	South America / Brazil / Goias / Aparecida de Goiania
EPI_ISL_2187831	2021-03-02	2021-05-20	South America / Brazil / Goias / Aparecida de Goiania
EPI_ISL_2187830	2021-03-02	2021-05-20	South America / Brazil / Goias / Aparecida de Goiania
EPI_ISL_2187823	2021-02-26	2021-05-20	South America / Brazil / Goias / Aparecida de Goiania
EPI_ISL_2187822	2021-02-26	2021-05-20	South America / Brazil / Goias / Aparecida de Goiania
EPI_ISL_2187821	2021-02-25	2021-05-20	South America / Brazil / Goias / Aparecida de Goiania
EPI_ISL_1445271	2021-02-23	2021-04-01	South America / Brazil / Sao Paulo / Bertioga
EPI_ISL_2187894	2021-03-16	2021-05-20	South America / Brazil / Goias / Aparecida de Goiania
EPI_ISL_2187893	2021-03-16	2021-05-20	South America / Brazil / Goias / Aparecida de Goiania
EPI_ISL_2187892	2021-03-16	2021-05-20	South America / Brazil / Goias / Aparecida de Goiania
EPI_ISL_2187891	2021-03-16	2021-05-20	South America / Brazil / Goias / Aparecida de Goiania
EPI_ISL_2187890	2021-03-16	2021-05-20	South America / Brazil / Goias / Aparecida de Goiania
EPI_ISL_2187899	2021-03-16	2021-05-20	South America / Brazil / Goias / Aparecida de Goiania
EPI_ISL_2187898	2021-03-17	2021-05-20	South America / Brazil / Goias / Aparecida de Goiania
EPI_ISL_2187896	2021-03-16	2021-05-20	South America / Brazil / Goias / Aparecida de Goiania
EPI_ISL_2187895	2021-03-16	2021-05-20	South America / Brazil / Goias / Aparecida de Goiania
EPI_ISL_2187883	2021-03-15	2021-05-20	South America / Brazil / Goias / Aparecida de Goiania
EPI_ISL_2187881	2021-03-12	2021-05-20	South America / Brazil / Goias / Aparecida de Goiania
EPI_ISL_2187880	2021-03-11	2021-05-20	South America / Brazil / Goias / Aparecida de Goiania
EPI_ISL_2187888	2021-03-16	2021-05-20	South America / Brazil / Goias / Aparecida de Goiania
EPI_ISL_2187887	2021-03-15	2021-05-20	South America / Brazil / Goias / Aparecida de Goiania
EPI_ISL_2187885	2021-03-15	2021-05-20	South America / Brazil / Goias / Aparecida de Goiania
EPI_ISL_2187884	2021-03-15	2021-05-20	South America / Brazil / Goias / Aparecida de Goiania
EPI_ISL_2187871	2021-03-09	2021-05-20	South America / Brazil / Goias / Aparecida de Goiania
EPI_ISL_2187870	2021-03-09	2021-05-20	South America / Brazil / Goias / Aparecida de Goiania
EPI_ISL_2187878	2021-03-11	2021-05-20	South America / Brazil / Goias / Aparecida de Goiania
EPI_ISL_2187877	2021-02-26	2021-05-20	South America / Brazil / Goias / Aparecida de Goiania
EPI_ISL_2187876	2021-03-10	2021-05-20	South America / Brazil / Goias / Aparecida de Goiania
EPI_ISL_2187874	2021-03-10	2021-05-20	South America / Brazil / Goias / Aparecida de Goiania
EPI_ISL_2187873	2021-03-09	2021-05-20	South America / Brazil / Goias / Aparecida de Goiania
EPI_ISL_2187860	2021-03-08	2021-05-20	South America / Brazil / Goias / Aparecida de Goiania
EPI_ISL_2187869	2021-03-09	2021-05-20	South America / Brazil / Goias / Aparecida de Goiania
EPI_ISL_2187868	2021-03-09	2021-05-20	South America / Brazil / Goias / Aparecida de Goiania
EPI_ISL_2187867	2021-03-07	2021-05-20	South America / Brazil / Goias / Aparecida de Goiania
EPI_ISL_2187865	2021-03-08	2021-05-20	South America / Brazil / Goias / Aparecida de Goiania
EPI_ISL_2187864	2021-03-08	2021-05-20	South America / Brazil / Goias / Aparecida de Goiania
EPI_ISL_2187928	2021-03-31	2021-05-20	South America / Brazil / Goias / Aparecida de Goiania
EPI_ISL_2187926	2021-03-31	2021-05-20	South America / Brazil / Goias / Aparecida de Goiania
EPI_ISL_2187925	2021-03-31	2021-05-20	South America / Brazil / Goias / Aparecida de Goiania
EPI_ISL_2187932	2021-04-01	2021-05-20	South America / Brazil / Goias / Aparecida de Goiania
EPI_ISL_2187919	2021-03-30	2021-05-20	South America / Brazil / Goias / Aparecida de Goiania
EPI_ISL_1445103	2021-03-08	2021-04-01	South America / Brazil / Sao Paulo / Sumare
EPI_ISL_2187918	2021-03-30	2021-05-20	South America / Brazil / Goias / Aparecida de Goiania
EPI_ISL_2187916	2021-03-29	2021-05-20	South America / Brazil / Goias / Aparecida de Goiania
EPI_ISL_2187914	2021-03-29	2021-05-20	South America / Brazil / Goias / Aparecida de Goiania
EPI_ISL_2187924	2021-03-31	2021-05-20	South America / Brazil / Goias / Aparecida de Goiania
EPI_ISL_2187923	2021-03-31	2021-05-20	South America / Brazil / Goias / Aparecida de Goiania
EPI_ISL_2187922	2021-03-30	2021-05-20	South America / Brazil / Goias / Aparecida de Goiania
EPI_ISL_2187921	2021-03-30	2021-05-20	South America / Brazil / Goias / Aparecida de Goiania
EPI_ISL_2187920	2021-03-30	2021-05-20	South America / Brazil / Goias / Aparecida de Goiania
EPI_ISL_2187909	2021-03-19	2021-05-20	South America / Brazil / Goias / Aparecida de Goiania
EPI_ISL_2187908	2021-03-18	2021-05-20	South America / Brazil / Goias / Aparecida de Goiania
EPI_ISL_2187906	2021-03-18	2021-05-20	South America / Brazil / Goias / Aparecida de Goiania
EPI_ISL_2187905	2021-03-18	2021-05-20	South America / Brazil / Goias / Aparecida de Goiania
EPI_ISL_2187904	2021-03-17	2021-05-20	South America / Brazil / Goias / Aparecida de Goiania
EPI_ISL_2187903	2021-03-17	2021-05-20	South America / Brazil / Goias / Aparecida de Goiania
EPI_ISL_2187913	2021-03-29	2021-05-20	South America / Brazil / Goias / Aparecida de Goiania
EPI_ISL_2187912	2021-03-29	2021-05-20	South America / Brazil / Goias / Aparecida de Goiania
EPI_ISL_2187911	2021-03-29	2021-05-20	South America / Brazil / Goias / Aparecida de Goiania
EPI_ISL_2187910	2021-03-19	2021-05-20	South America / Brazil / Goias / Aparecida de Goiania
EPI_ISL_2187902	2021-03-17	2021-05-20	South America / Brazil / Goias / Aparecida de Goiania
EPI_ISL_2187901	2021-03-17	2021-05-20	South America / Brazil / Goias / Aparecida de Goiania
EPI_ISL_2187900	2021-03-17	2021-05-20	South America / Brazil / Goias / Aparecida de Goiania
EPI_ISL_2187969	2021-04-09	2021-05-20	South America / Brazil / Goias / Aparecida de Goiania
EPI_ISL_2187971	2021-04-09	2021-05-20	South America / Brazil / Goias / Aparecida de Goiania
EPI_ISL_2187979	2021-04-09	2021-05-20	South America / Brazil / Goias / Aparecida de Goiania
EPI_ISL_2187978	2021-04-09	2021-05-20	South America / Brazil / Goias / Aparecida de Goiania
EPI_ISL_2187977	2021-04-09	2021-05-20	South America / Brazil / Goias / Aparecida de Goiania
EPI_ISL_2187976	2021-04-09	2021-05-20	South America / Brazil / Goias / Aparecida de Goiania
EPI_ISL_2187975	2021-04-09	2021-05-20	South America / Brazil / Goias / Aparecida de Goiania
EPI_ISL_2187973	2021-04-09	2021-05-20	South America / Brazil / Goias / Aparecida de Goiania
EPI_ISL_2187972	2021-04-09	2021-05-20	South America / Brazil / Goias / Aparecida de Goiania
EPI_ISL_2187959	2021-04-07	2021-05-20	South America / Brazil / Goias / Aparecida de Goiania
EPI_ISL_2187958	2021-04-07	2021-05-20	South America / Brazil / Goias / Aparecida de Goiania
EPI_ISL_2187960	2021-04-07	2021-05-20	South America / Brazil / Goias / Aparecida de Goiania
EPI_ISL_2187968	2021-04-09	2021-05-20	South America / Brazil / Goias / Aparecida de Goiania
EPI_ISL_2187967	2021-04-09	2021-05-20	South America / Brazil / Goias / Aparecida de Goiania
EPI_ISL_2187966	2021-04-08	2021-05-20	South America / Brazil / Goias / Aparecida de Goiania
EPI_ISL_2187965	2021-04-08	2021-05-20	South America / Brazil / Goias / Aparecida de Goiania
EPI_ISL_2187964	2021-04-08	2021-05-20	South America / Brazil / Goias / Aparecida de Goiania
EPI_ISL_2187962	2021-04-08	2021-05-20	South America / Brazil / Goias / Aparecida de Goiania
EPI_ISL_2187961	2021-04-08	2021-05-20	South America / Brazil / Goias / Aparecida de Goiania
EPI_ISL_2187949	2021-04-05	2021-05-20	South America / Brazil / Goias / Aparecida de Goiania
EPI_ISL_2187948	2021-04-05	2021-05-20	South America / Brazil / Goias / Aparecida de Goiania
EPI_ISL_2187956	2021-04-07	2021-05-20	South America / Brazil / Goias / Aparecida de Goiania
EPI_ISL_2187955	2021-04-07	2021-05-20	South America / Brazil / Goias / Aparecida de Goiania
EPI_ISL_2187954	2021-04-06	2021-05-20	South America / Brazil / Goias / Aparecida de Goiania
EPI_ISL_2187953	2021-04-06	2021-05-20	South America / Brazil / Goias / Aparecida de Goiania
EPI_ISL_2187952	2021-04-06	2021-05-20	South America / Brazil / Goias / Aparecida de Goiania
EPI_ISL_2187950	2021-04-06	2021-05-20	South America / Brazil / Goias / Aparecida de Goiania
EPI_ISL_2187939	2021-04-01	2021-05-20	South America / Brazil / Goias / Aparecida de Goiania
EPI_ISL_2187938	2021-04-01	2021-05-20	South America / Brazil / Goias / Aparecida de Goiania
EPI_ISL_2187936	2021-04-01	2021-05-20	South America / Brazil / Goias / Aparecida de Goiania
EPI_ISL_2187944	2021-04-01	2021-05-20	South America / Brazil / Goias / Aparecida de Goiania
EPI_ISL_2187943	2021-04-01	2021-05-20	South America / Brazil / Goias / Aparecida de Goiania
EPI_ISL_2187942	2021-04-01	2021-05-20	South America / Brazil / Goias / Aparecida de Goiania
EPI_ISL_2187941	2021-04-01	2021-05-20	South America / Brazil / Goias / Aparecida de Goiania
EPI_ISL_2187940	2021-04-01	2021-05-20	South America / Brazil / Goias / Aparecida de Goiania
EPI_ISL_2187992	2021-05-03	2021-05-20	South America / Brazil / Goias / Aparecida de Goiania
EPI_ISL_2187991	2021-05-01	2021-05-20	South America / Brazil / Goias / Aparecida de Goiania
EPI_ISL_2187990	2021-04-28	2021-05-20	South America / Brazil / Goias / Aparecida de Goiania
EPI_ISL_2187999	2021-05-03	2021-05-20	South America / Brazil / Goias / Aparecida de Goiania
EPI_ISL_2187998	2021-05-03	2021-05-20	South America / Brazil / Goias / Aparecida de Goiania
EPI_ISL_2187997	2021-05-03	2021-05-20	South America / Brazil / Goias / Aparecida de Goiania
EPI_ISL_2187996	2021-05-03	2021-05-20	South America / Brazil / Goias / Aparecida de Goiania
EPI_ISL_2187994	2021-05-03	2021-05-20	South America / Brazil / Goias / Aparecida de Goiania
EPI_ISL_2187982	2021-04-12	2021-05-20	South America / Brazil / Goias / Aparecida de Goiania
EPI_ISL_2187981	2021-04-09	2021-05-20	South America / Brazil / Goias / Aparecida de Goiania
EPI_ISL_2187988	2021-04-27	2021-05-20	South America / Brazil / Goias / Aparecida de Goiania
EPI_ISL_2187987	2021-04-23	2021-05-20	South America / Brazil / Goias / Aparecida de Goiania
EPI_ISL_2187986	2021-04-23	2021-05-20	South America / Brazil / Goias / Aparecida de Goiania
EPI_ISL_2187985	2021-04-22	2021-05-20	South America / Brazil / Goias / Aparecida de Goiania
EPI_ISL_2187983	2021-04-13	2021-05-20	South America / Brazil / Goias / Aparecida de Goiania
EPI_ISL_1966712	2021-04-04	2021-05-08	South America / Brazil / Sao Paulo
EPI_ISL_1967267	2021-04-19	2021-05-08	South America / Brazil / Sao Paulo
EPI_ISL_2196206	2021-04-01	2021-05-21	South America / Brazil / Rio de Janeiro / Iguaba Grande
EPI_ISL_2196207	2021-04-06	2021-05-21	South America / Brazil / Rio de Janeiro / Iguaba Grande
EPI_ISL_2196200	2021-03-30	2021-05-21	South America / Brazil / Rio de Janeiro / Rio de Janeiro
EPI_ISL_2196201	2021-03-26	2021-05-21	South America / Brazil / Rio de Janeiro / Rio de Janeiro
EPI_ISL_2196203	2021-03-26	2021-05-21	South America / Brazil / Rio de Janeiro / Rio de Janeiro
EPI_ISL_2196295	2021-04-09	2021-05-21	South America / Brazil / Para / Augusto Correa
EPI_ISL_2196292	2021-04-06	2021-05-21	South America / Brazil / Para / Braganca
EPI_ISL_2196299	2021-04-08	2021-05-21	South America / Brazil / Para / Augusto Correa
EPI_ISL_2196290	2021-04-06	2021-05-21	South America / Brazil / Para / Braganca
EPI_ISL_2196249	2021-04-05	2021-05-21	South America / Brazil / Santa Catarina / Florianopolis
EPI_ISL_2196247	2021-04-01	2021-05-21	South America / Brazil / Santa Catarina / Joinville
EPI_ISL_2196230	2021-02-26	2021-05-21	South America / Brazil / Sergipe / Nossa Senhora da Gloria
EPI_ISL_2196231	2021-02-24	2021-05-21	South America / Brazil / Sergipe / Nossa Senhora do Socorro
EPI_ISL_2196237	2021-02-24	2021-05-21	South America / Brazil / Sergipe / Aracaju
EPI_ISL_2196233	2021-02-26	2021-05-21	South America / Brazil / Sergipe / Aracaju
EPI_ISL_2196235	2021-02-24	2021-05-21	South America / Brazil / Sergipe / Aracaju
EPI_ISL_2196220	2021-02-26	2021-05-21	South America / Brazil / Sergipe / Aracaju
EPI_ISL_2196226	2021-02-25	2021-05-21	South America / Brazil / Sergipe / Aracaju
EPI_ISL_2196227	2021-02-27	2021-05-21	South America / Brazil / Sergipe / Aracaju
EPI_ISL_2196225	2021-02-27	2021-05-21	South America / Brazil / Sergipe / Aracaju
EPI_ISL_2196219	2021-02-26	2021-05-21	South America / Brazil / Sergipe / Aracaju
EPI_ISL_2196210	2021-02-26	2021-05-21	South America / Brazil / Sergipe / Aracaju
EPI_ISL_2196216	2021-02-24	2021-05-21	South America / Brazil / Sergipe / Aracaju
EPI_ISL_2196217	2021-02-24	2021-05-21	South America / Brazil / Sergipe / Porto da Folha
EPI_ISL_2196211	2021-02-24	2021-05-21	South America / Brazil / Sergipe / Aracaju
EPI_ISL_2196212	2021-02-19	2021-05-21	South America / Brazil / Sergipe / Aracaju
EPI_ISL_2196214	2021-02-24	2021-05-21	South America / Brazil / Sergipe / Aracaju
EPI_ISL_2196208	2021-04-06	2021-05-21	South America / Brazil / Rio de Janeiro / Iguaba Grande
EPI_ISL_2196209	2021-04-06	2021-05-21	South America / Brazil / Rio de Janeiro / Iguaba Grande
EPI_ISL_2196284	2021-04-02	2021-05-21	South America / Brazil / Para / Tracuateua
EPI_ISL_2196285	2021-04-02	2021-05-21	South America / Brazil / Para / Tracuateua
EPI_ISL_2196286	2021-04-03	2021-05-21	South America / Brazil / Para / Tracuateua
EPI_ISL_2196287	2021-04-05	2021-05-21	South America / Brazil / Para / Viseu
EPI_ISL_2196280	2021-03-14	2021-05-21	South America / Brazil / Minas Gerais / Januaria
EPI_ISL_2196282	2021-04-02	2021-05-21	South America / Brazil / Para / Tracuateua
EPI_ISL_2196283	2021-04-02	2021-05-21	South America / Brazil / Para / Tracuateua
EPI_ISL_2196288	2021-04-04	2021-05-21	South America / Brazil / Para / Viseu
EPI_ISL_2196274	2021-03-12	2021-05-21	South America / Brazil / Minas Gerais / Mariana
EPI_ISL_2196271	2021-03-14	2021-05-21	South America / Brazil / Minas Gerais / Montes Claros
EPI_ISL_2196278	2021-03-27	2021-05-21	South America / Brazil / Minas Gerais / Belo Horizonte
EPI_ISL_2196262	2021-04-28	2021-05-21	South America / Brazil / Espirito Santo / Vitoria
EPI_ISL_2196264	2021-03-08	2021-05-21	South America / Brazil / Maranhao / Sao Luis
EPI_ISL_2196265	2021-02-26	2021-05-21	South America / Brazil / Maranhao / Sao Luis
EPI_ISL_2196260	2021-04-26	2021-05-21	South America / Brazil / Bahia / Salvador
EPI_ISL_2196261	2021-04-26	2021-05-21	South America / Brazil / Bahia / Itabuna
EPI_ISL_2196267	2021-03-16	2021-05-21	South America / Brazil / Maranhao / Sao Luis
EPI_ISL_2196269	2021-03-19	2021-05-21	South America / Brazil / Maranhao / Sao Luis
EPI_ISL_2196251	2021-04-30	2021-05-21	South America / Brazil / Rio de Janeiro / Rio de Janeiro
EPI_ISL_2196254	2021-03-05	2021-05-21	South America / Brazil / Santa Catarina / Florianopolis
EPI_ISL_2196259	2021-03-23	2021-05-21	South America / Brazil / Parana / Francisco Beltrao
EPI_ISL_2196256	2021-03-05	2021-05-21	South America / Brazil / Santa Catarina / Florianopolis
EPI_ISL_2196326	2021-04-14	2021-05-21	South America / Brazil / Rio de Janeiro / Iguaba Grande
EPI_ISL_2196328	2021-04-15	2021-05-21	South America / Brazil / Rio de Janeiro / Iguaba Grande
EPI_ISL_2196321	2021-04-05	2021-05-21	South America / Brazil / Rio de Janeiro / Nova Friburgo
EPI_ISL_2196322	2021-04-08	2021-05-21	South America / Brazil / Rio de Janeiro / Nova Friburgo
EPI_ISL_2196323	2021-02-23	2021-05-21	South America / Brazil / Rio de Janeiro / Niteroi
EPI_ISL_2196324	2021-04-16	2021-05-21	South America / Brazil / Rio de Janeiro / Niteroi
EPI_ISL_2196319	2021-04-06	2021-05-21	South America / Brazil / Rio de Janeiro / Nova Friburgo
EPI_ISL_2196314	2021-04-14	2021-05-21	South America / Brazil / Rio de Janeiro / Iguaba Grande
EPI_ISL_2196316	2021-04-15	2021-05-21	South America / Brazil / Rio de Janeiro / Iguaba Grande
EPI_ISL_2196317	2021-04-15	2021-05-21	South America / Brazil / Rio de Janeiro / Iguaba Grande
EPI_ISL_2196310	2021-03-29	2021-05-21	South America / Brazil / Parana / Candido de Abreu
EPI_ISL_2196313	2021-04-14	2021-05-21	South America / Brazil / Rio de Janeiro / Iguaba Grande
EPI_ISL_2196307	2021-03-29	2021-05-21	South America / Brazil / Parana / Bandeirantes
EPI_ISL_2196308	2021-04-01	2021-05-21	South America / Brazil / Parana / Bandeirantes
EPI_ISL_2196303	2021-04-12	2021-05-21	South America / Brazil / Para / Quatipuru
EPI_ISL_2196304	2021-04-20	2021-05-21	South America / Brazil / Para / Quatipuru
EPI_ISL_2196305	2021-04-20	2021-05-21	South America / Brazil / Para / Breves
EPI_ISL_2196306	2021-03-18	2021-05-21	South America / Brazil / Parana / Cornelio Procopio
EPI_ISL_2196300	2021-04-07	2021-05-21	South America / Brazil / Para / Braganca
EPI_ISL_2196301	2021-04-08	2021-05-21	South America / Brazil / Para / Braganca
EPI_ISL_2196302	2021-04-12	2021-05-21	South America / Brazil / Para / Quatipuru
EPI_ISL_2196350	2021-03-17	2021-05-21	South America / Brazil / Santa Catarina / Florianopolis
EPI_ISL_2196351	2021-04-05	2021-05-21	South America / Brazil / Sergipe / Tobias Barreto
EPI_ISL_2196353	2021-04-01	2021-05-21	South America / Brazil / Santa Catarina / Sao Francisco do Sul
EPI_ISL_2196358	2021-03-09	2021-05-21	South America / Brazil / Maranhao / Sao Luis
EPI_ISL_2196359	2021-03-28	2021-05-21	South America / Brazil / Santa Catarina / Brusque
EPI_ISL_2196355	2021-03-24	2021-05-21	South America / Brazil / Maranhao / Sao Luis
EPI_ISL_2196356	2021-04-14	2021-05-21	South America / Brazil / Rio de Janeiro / Iguaba Grande
EPI_ISL_2196340	2021-03-31	2021-05-21	South America / Brazil / Santa Catarina / Irineopolis
EPI_ISL_2196341	2021-03-29	2021-05-21	South America / Brazil / Santa Catarina / Rio Fortuna
EPI_ISL_2196342	2021-03-31	2021-05-21	South America / Brazil / Santa Catarina / Jaguaruna
EPI_ISL_2196348	2021-03-31	2021-05-21	South America / Brazil / Santa Catarina / Sao Bento do Sul
EPI_ISL_2196349	2021-03-30	2021-05-21	South America / Brazil / Santa Catarina / Tijucas
EPI_ISL_2196343	2021-04-02	2021-05-21	South America / Brazil / Santa Catarina / Joinville
EPI_ISL_2196344	2021-03-31	2021-05-21	South America / Brazil / Santa Catarina / Joinville
EPI_ISL_2196345	2021-04-04	2021-05-21	South America / Brazil / Santa Catarina / Balneario Camburiu
EPI_ISL_2196346	2021-03-31	2021-05-21	South America / Brazil / Santa Catarina / Porto Belo
EPI_ISL_2196330	2021-04-15	2021-05-21	South America / Brazil / Rio de Janeiro / Iguaba Grande
EPI_ISL_2196331	2021-04-15	2021-05-21	South America / Brazil / Rio de Janeiro / Iguaba Grande
EPI_ISL_2196336	2021-03-31	2021-05-21	South America / Brazil / Santa Catarina / Porto Belo
EPI_ISL_2196337	2021-03-31	2021-05-21	South America / Brazil / Santa Catarina / Sao Jose
EPI_ISL_2196339	2021-04-03	2021-05-21	South America / Brazil / Santa Catarina / Jaguaruna
EPI_ISL_2196333	2021-04-22	2021-05-21	South America / Brazil / Rio de Janeiro / Rio de Janeiro
EPI_ISL_2196335	2021-03-29	2021-05-21	South America / Brazil / Santa Catarina / Santa Rosa de Lima
EPI_ISL_1967240	2021-04-18	2021-05-08	South America / Brazil / Sao Paulo
EPI_ISL_2196196	2021-03-02	2021-05-21	South America / Brazil / Rio de Janeiro / Rio de Janeiro
EPI_ISL_2196197	2021-03-31	2021-05-21	South America / Brazil / Rio de Janeiro / Iguaba Grande
EPI_ISL_2196198	2021-03-31	2021-05-21	South America / Brazil / Rio de Janeiro / Iguaba Grande
EPI_ISL_2196199	2021-03-30	2021-05-21	South America / Brazil / Rio de Janeiro / Rio de Janeiro
EPI_ISL_2196194	2021-03-06	2021-05-21	South America / Brazil / Rio de Janeiro / Rio de Janeiro
EPI_ISL_2196190	2021-03-03	2021-05-21	South America / Brazil / Rio de Janeiro / Rio de Janeiro
EPI_ISL_2196191	2021-03-04	2021-05-21	South America / Brazil / Rio de Janeiro / Rio de Janeiro
EPI_ISL_2196185	2021-03-01	2021-05-21	South America / Brazil / Rio de Janeiro / Rio de Janeiro
EPI_ISL_2196186	2021-03-02	2021-05-21	South America / Brazil / Rio de Janeiro / Rio de Janeiro
EPI_ISL_2196189	2021-03-31	2021-05-21	South America / Brazil / Rio de Janeiro / Iguaba Grande
EPI_ISL_2209122	2021-04-09	2021-05-21	South America / Brazil / Sao Paulo
EPI_ISL_2209116	2021-03-31	2021-05-21	South America / Brazil / Sao Paulo
EPI_ISL_2209145	2021-04-09	2021-05-21	South America / Brazil / Sao Paulo
EPI_ISL_2209137	2021-04-09	2021-05-21	South America / Brazil / Sao Paulo
EPI_ISL_2209108	2021-04-23	2021-05-21	South America / Brazil / Sao Paulo
EPI_ISL_2209197	2021-04-28	2021-05-21	South America / Brazil / Sao Paulo
EPI_ISL_2209164	2021-04-21	2021-05-21	South America / Brazil / Sao Paulo
EPI_ISL_2209158	2021-04-11	2021-05-21	South America / Brazil / Sao Paulo
EPI_ISL_2209183	2021-04-12	2021-05-21	South America / Brazil / Sao Paulo
EPI_ISL_2209171	2021-04-20	2021-05-21	South America / Brazil / Sao Paulo
EPI_ISL_2209309	2021-04-26	2021-05-21	South America / Brazil / Sao Paulo
EPI_ISL_2209304	2021-04-26	2021-05-21	South America / Brazil / Sao Paulo
EPI_ISL_2209307	2021-04-27	2021-05-21	South America / Brazil / Sao Paulo
EPI_ISL_2208870	2021-05-05	2021-05-21	South America / Brazil / Sao Paulo
EPI_ISL_2208862	2021-05-04	2021-05-21	South America / Brazil / Sao Paulo
EPI_ISL_2208890	2021-04-28	2021-05-21	South America / Brazil / Sao Paulo
EPI_ISL_2208897	2021-05-02	2021-05-21	South America / Brazil / Sao Paulo
EPI_ISL_2208881	2021-04-20	2021-05-21	South America / Brazil / Sao Paulo
